SARI,KAĞIT,YAZI,EKRAN,PARK,ŞİŞE,KOLAY,AĞAÇ,KALE,KALEM,BEYİN,ÇANTA,ÖLÇEK,BARDAK,MASA,KÖPEK,RAKAM,BİNA,DEFTER,BÜYÜK,KAŞIK,GRUP,KAPI,İLAÇ,ELMA,KEDİ,TABAK,KOLTUK,CÜZDAN,SPOR,KISA,TOPLU,SEHPA,TERLİK,KİTAP,KALAS,HALI,FIRIN,LAMBA,PARKUR,KÜÇÜK,KOKU,YATAK,TOPRAK,ÇİÇEK,DÜĞME,SALÇA,CAM,DOLAP,ODA,DUVAR,KASA,DERGİ,KUTU,SİLGİ,MARKET,ÇORAP,TERAS,KALIP,TAHTA,HALKA,BAHÇE,ZEMİN,HARİTA,MEKTUP,PARA,SIRA,TAŞLIK,KOLA,SULUK
-0.028887173,0.030325223,-0.070763566,0.015260022,0.0014852708,-0.015591525,-0.00895342,-0.038006335,-0.0005054077,-0.08188954,0.057363104,-0.012415594,0.09066164,0.0026826726,-0.013960916,-0.041700598,0.06911026,-0.08874135,-0.08805852,0.009475538,0.040247962,0.01384791,-0.061858647,0.012265427,0.030357858,-0.081491746,-0.053835068,0.012457894,-0.0058943545,0.08238371,-0.21669039,-0.027381023,0.01844751,0.047971517,0.03686677,0.030943993,0.0636414,0.072031274,-0.015834201,-0.039360274,-0.050765246,0.0030000496,0.06605116,-0.07709286,-0.004259737,0.0026838589,0.031535413,-0.18031442,-0.02992617,0.16219935,-0.03692459,0.020443685,0.06738499,0.031905435,0.02738855,-0.007831056,0.036079504,-0.03963221,-0.067885615,-0.04660709,-0.08778054,-0.037538145,-0.0761385,0.06623584,0.03312988,-0.025852896,0.101744525,0.005440414,0.03985059,0.015078638
-0.1296765,-0.024515785,0.08631773,0.035162743,0.037622705,0.060046926,-0.03510838,0.05096575,0.01883055,0.021152137,0.0028841011,0.06354022,0.00625413,-0.04114021,-0.031695537,0.099471755,-0.028099872,0.036197927,0.08598223,-0.032906443,0.018173102,0.069228664,-0.015110801,0.066396505,-0.13003331,0.0758805,-0.086021766,-0.06374502,0.005765931,0.06869982,0.027872037,0.06806801,0.038844705,-0.08484425,0.0168787,-0.055660095,0.027576102,0.0103932945,0.011955224,-0.0062880456,-0.08873606,0.030683612,-0.0588378,-0.057410218,-0.06807238,0.030957049,0.023857497,0.10506201,0.02164118,0.14036432,0.12555614,0.085551396,0.033488445,0.038335543,0.07845749,0.021001352,0.003401533,0.025753666,0.096574545,0.06085914,0.09097388,0.040722087,0.06822656,0.040231463,0.04486364,-0.089466475,-0.037016805,-0.029365284,-0.020095428,-0.06709643
-0.1372245,-0.088242956,-0.023319295,-0.112286985,0.08056207,-0.06138657,-0.048265465,-0.1093589,-0.24152887,-0.040353887,-0.084197015,0.030328244,-0.034311865,-0.043748222,-0.056896083,-0.06783239,0.020624094,-0.027514033,-0.02661556,-0.0033646142,-0.059609413,-0.0019223194,-0.10966627,-0.08216562,-0.012465566,-0.022521801,-0.0120101385,0.06954908,0.034992572,0.11079522,0.08513742,0.13031738,-0.04773291,-0.04339498,0.06954507,-0.010966535,-0.009052913,-0.21104093,-0.038135998,0.026230851,-0.039690632,-0.097746596,-0.09192132,-0.092612244,-0.04773395,-0.009133943,-0.006199906,-0.22938485,-0.026260216,-0.18326229,-0.027659662,-0.014502067,0.056815222,-0.15145284,0.0018615527,-0.029352725,0.010297659,0.0074382555,-0.03945946,-0.034058213,0.04518648,-0.098387375,-0.030963281,-0.023228025,0.09993394,0.048363894,-0.083541594,-0.028357092,-0.021209233,-0.024734315
-0.037528317,-0.010060756,-0.008674223,0.0343026,-0.0708306,0.07756562,-0.10742162,0.06908249,-0.073995575,0.041136727,0.018820819,-0.03618305,-0.00624319,0.06654305,0.06377025,0.057065986,-0.06901164,-0.16773671,0.026321217,-0.046255328,0.008389715,0.12126725,0.0413578,0.04675445,-0.0035876497,0.09465262,0.022881541,0.048720367,-0.037182488,0.09325418,0.037330605,0.089603394,0.045109164,0.032114245,0.028001215,-0.033193313,0.09349561,0.0027096872,-0.046077088,-0.028845584,-0.033576794,-0.059654944,-0.031975076,-0.02879301,-0.008285392,0.0059760544,-0.011360541,0.33423474,0.021433672,-0.20864615,-0.07842192,0.06443586,0.055618938,0.056500003,-0.023003437,0.036478005,0.01565033,-0.03387529,-0.016103411,0.014037454,-0.040471926,0.010197188,-0.042513352,-0.06600156,-0.022762334,-0.046197258,-0.1179504,0.027607327,-0.03359138,0.0183881
-0.22644958,0.097713344,0.040582314,-0.040112663,0.09732189,-0.06606236,-0.064161,0.1288278,-0.046834093,-0.034977954,-0.10332037,-0.021295154,0.031580724,-0.020669445,-0.13714442,-0.044254076,0.025892135,0.065712616,-0.088188745,-0.0786012,-0.039629683,-0.09134878,-0.030866638,0.061138924,-0.06539214,-0.023949195,-0.06317838,-0.10820986,0.037793256,0.03230281,-0.20037311,-0.0040818173,0.00982889,-0.015667215,0.053587873,-0.047428496,-0.062950894,-0.057200566,-0.023938656,-0.0026131503,-0.1704318,0.01745019,-0.056435514,0.012578161,-0.0018228665,-0.036423363,0.023397762,-0.16466585,-0.04260193,0.054343536,-0.052808285,-0.00770698,0.01350702,-0.025105134,0.024731006,0.045232613,-0.029970344,0.014448541,-0.07858253,-0.0046598595,-0.013761522,0.073166534,0.10521712,0.10566845,0.08017257,0.04701306,-0.14235857,0.0028382167,-0.02164161,-0.028120184
0.0076249866,-0.07099222,-0.007043354,0.17683595,0.12460475,-0.03442186,-0.10664958,0.04478731,-0.03962311,-0.029253973,-0.1388229,-0.038691603,0.027314078,0.045742963,0.11532318,0.071969904,0.040036954,0.047163993,0.100737944,-0.01599348,0.03743647,0.12158106,0.028711965,0.058301114,-0.2583787,-0.047381528,-0.013195376,0.05428901,0.11596829,0.001542757,-0.040958945,0.024338678,0.019842757,-0.010778926,-0.0016056458,-0.029554559,0.05018711,-0.10543007,-0.038856402,0.09496033,-0.018776855,-0.1414877,0.051520478,-0.0403102,-0.0020633833,0.008747531,0.010995973,0.0009975731,-0.01766845,-0.04041496,0.016988419,-0.029532028,-0.010770451,-0.048338443,-0.018279806,0.009862037,0.0075642876,0.07831164,-0.1440375,-0.02416428,-0.04556831,0.09636448,0.042827487,0.022740578,-0.056070246,0.013940918,0.097962275,0.0068244147,-0.10577364,0.0011490635
-0.043013047,0.01904666,-0.12376988,0.016297843,-0.08456649,-0.06203255,0.17006136,-0.025474593,0.010279322,-0.029453723,-0.006479971,-0.0129124755,-0.00014557433,0.03410377,-0.08575305,-0.033081867,0.010051598,0.0097522605,0.025553701,-0.024078,-0.056147084,-0.09672728,-0.108248636,-0.08765057,-0.18774138,0.06556159,-0.052126884,0.042124815,-0.02762562,-0.100423485,0.030224523,0.15551351,0.016511846,-0.038277145,0.05583901,-0.015813245,0.18459794,-0.050207134,-0.06420424,-0.051068705,-0.09333334,-0.016085407,-0.1189148,-0.13894916,-0.04296866,-0.03504865,-0.012108594,-0.16531429,-0.03530998,0.046160914,-0.0461941,0.044287007,-0.047868416,-0.021687761,-0.021471627,0.045261394,-0.015715517,-0.002463013,0.060007744,0.0073084394,-0.0414449,-0.011264962,-0.022480424,0.013580493,0.016422614,-0.15541753,-0.31619787,-0.061992437,-0.028697005,-0.09879361
-0.06028549,-0.09721501,-0.051475704,-0.015107382,-0.08527437,-0.10484575,-0.15300198,-0.04773462,-0.054228775,0.069710545,-0.084652275,-0.010460795,0.0034439494,-0.008754374,-0.060688294,-0.10307095,-0.030549401,0.1068552,-0.0021881037,-0.034400247,-0.05253346,-0.00719289,-0.07678006,-0.08775197,-0.02211935,-0.16880351,-0.01284493,-0.07569816,-0.05843536,0.0111257285,-0.007347256,-0.057374127,-0.05193057,-0.035336964,-0.0016701706,-0.0036437847,-0.088315696,-0.021041699,0.0047401963,0.00082924665,-0.057427954,-0.0028896928,-0.049535677,0.021907378,-0.007966146,-0.09425156,-0.03609975,-0.19366662,0.030172972,-0.023110509,-0.00459384,-0.036069617,-0.10010767,-0.16581574,0.01952082,0.00025071864,-0.096093684,-0.031449825,-0.11891777,-0.12105969,-0.077484705,-0.06367676,-0.0355888,-0.0023293898,-0.07430718,-0.111100666,0.030295476,-0.06750723,-0.05131513,-0.027303286
0.014107406,0.011063723,-0.0075542023,-0.04462357,0.13896912,0.0088141095,-0.10283771,0.051910512,-0.102853,-0.0315505,0.033408824,0.04248754,-0.083755136,-0.0043237116,-0.11465807,-0.08264902,-0.07311165,0.059171654,0.00069436803,-0.051030643,0.022733305,-0.009733639,-0.05697932,0.008706307,-0.08668803,-0.083022654,0.02017375,0.0066750334,0.023830347,-0.045832656,0.12588495,-0.0027360376,0.003864577,0.016094163,0.041300714,-0.046253175,-0.10702166,-0.07424787,-0.002711854,0.0025621892,-0.07819269,0.049218204,-0.08518619,0.045157082,-0.006973645,-0.004376459,-0.012857682,-0.0452278,-0.03570031,-0.03681882,-0.11484113,0.094245225,-0.017669039,-0.08980765,0.03266225,0.0063127773,-0.01714869,-0.06767636,-0.17152335,0.023445921,-0.032747258,0.02272459,0.0015139431,-0.1013478,0.092015706,-0.0018259734,-0.040536985,-0.050338577,0.058128458,0.02860604
0.070011266,0.037353154,-0.13198666,-0.10122683,-0.13120855,0.116483316,0.084515765,0.040621053,-0.042808615,-0.079828784,-0.06176803,0.057668,-0.00044989586,-0.033363964,0.014702588,0.011299437,0.021395197,0.17023644,-0.024833396,-0.02415987,-0.0058513917,-0.0003284837,0.118521415,0.1274718,-0.081027955,0.05493623,0.005018076,-0.037490945,-0.007045146,0.016607609,-0.053236943,-0.0056452993,-0.053727146,0.021403922,-0.07735502,-0.0111640915,-0.12828532,-0.030313443,-0.08132485,-0.017539566,-0.0008788258,0.048187375,-0.09790072,-0.005753865,0.018606424,-0.031156396,0.024930913,0.0029343786,-0.016940286,-0.056691565,-0.021562722,-0.03187778,-0.01988365,0.045887552,-0.028748933,-0.034872703,-0.06701741,-0.024775118,0.06944814,-0.07774719,0.12499491,-0.0061048553,0.009047324,0.114727534,0.06103235,0.06772651,0.047433536,0.020911975,0.03980796,0.072352976
-0.047549795,0.0969846,0.14595605,0.17085922,0.25426975,0.111434005,0.0016738772,0.11457448,0.11301675,0.0942342,0.05302701,0.10340811,-0.0046359906,0.02798639,0.15521756,-0.009608619,0.046283346,0.041661717,0.089201495,0.0033167563,-0.034371726,0.01384664,0.02045342,-0.08945378,0.041910898,-0.0053684204,-0.007718034,0.02784828,0.012644959,-0.0008817042,-0.010405229,0.07379621,0.0049241143,0.016488245,0.0019383617,0.051238686,0.18884073,-0.04008513,0.03860251,-0.008853241,-0.027870253,0.011640176,-0.020224258,0.004632105,0.03656489,-0.026083145,0.011044091,0.0033209587,-0.022534354,-0.14804205,0.11934485,-0.15637696,0.058322996,0.07683861,0.062261753,0.015568915,0.0015578903,-0.08596911,-0.116031654,0.021442924,-0.056346696,0.08094415,-0.0231468,0.22319575,0.024064017,0.00023758411,-0.003762092,0.016733194,-0.026575318,-0.008299174
0.12002078,0.09273114,0.06850397,0.14867242,0.02611499,0.038594197,-0.022978028,0.012832068,-0.029420553,-0.019106418,-0.04047078,0.036518842,0.019551417,0.04515941,-0.02643099,0.037154425,0.05520168,-0.07690535,0.030851884,-0.031760544,0.034677006,-0.1033397,0.022274181,-0.01285218,0.057508018,0.06742094,-0.009072879,-0.04758128,0.04407544,0.08043609,0.14623803,0.019138414,0.035268985,0.010813042,0.09424709,0.018194757,0.08486586,0.011412123,0.0334305,0.029383007,0.057267632,0.028628632,-0.03782384,-0.013424809,-0.015695954,0.030352568,0.031732548,-0.0841222,0.0195418,0.018283952,0.08796714,-0.05554418,0.046159685,0.033676766,0.0019256882,-0.0130372485,0.0722264,-0.014221267,0.047262765,0.06429269,0.01972815,0.027786002,0.09745061,-0.04759006,-0.0044414415,-0.00856341,0.03119429,0.02148566,-0.0037284172,0.01971998
-0.098438814,0.035362512,0.026652295,0.15641692,0.13951412,-0.05164808,0.0065187425,-0.021471139,-0.08109331,-0.012971726,-0.029480178,-0.008914194,0.055644944,-0.025815709,0.01852196,-0.058805972,-0.06234701,0.068201296,0.0033644557,0.023426205,-0.051822178,-0.051803883,-0.07833757,-0.035617754,-0.1558623,-0.1452833,0.019391961,-0.0065863915,-0.00673493,0.173821,-0.1430185,-0.1097001,-0.015164625,-0.02792712,-0.020468015,-0.021081632,-0.03847769,-0.040512707,-0.0039888136,0.031733003,-0.004955974,0.15190575,0.019489871,0.10120924,-0.0630537,-0.017520223,-0.03661809,-0.18956533,0.07791075,0.057363115,0.090506054,0.030698128,-0.009711551,-0.10611319,-0.003789315,-0.015737055,-0.017686248,-0.001617793,-0.015296124,-0.04503847,-0.105143234,-0.040252082,0.10630544,-0.037112042,-0.012344995,0.004720728,-0.09455051,-0.018283634,0.012698634,0.011890609
0.119623825,-0.058852136,-0.081834264,0.044601113,0.03233116,-0.034767844,-0.06925629,0.010723231,0.10342091,-0.006537268,-0.14024712,-0.023679355,-0.050132222,-0.07126935,-0.12941599,0.0052972,-0.08696283,0.023758925,-0.0569531,-0.010757548,-0.055358715,-0.095299274,0.106626675,0.06544287,0.06965953,0.029449895,-0.12254656,-0.092506975,-0.061510164,0.06154632,-0.061181493,-0.12393419,-0.0711411,-0.050396975,-0.014796366,-0.015347138,-0.024024934,-0.093065314,-0.044529725,0.0059302063,0.00202076,-0.023809146,-0.031538915,-0.020712843,0.0442383,-0.030165758,-0.0069002626,-0.04248876,-0.016495425,0.1572686,-0.03899654,0.06917648,0.098327026,0.08640059,-0.0063131684,0.018967343,-0.090208605,-0.0030935789,-0.050393477,-0.05526664,0.054380372,-0.026071554,0.038362216,0.039202593,0.06899857,-0.0011161938,0.0020077191,-0.015075022,-0.06403912,-0.019552097
0.1202085,-0.010660632,0.040983837,0.05335141,0.04959967,-0.12168181,-0.077083394,0.014407385,0.015923802,-0.08618382,0.05685064,-0.06361075,0.012030559,-0.016299319,-0.14717512,-0.061994385,-0.005845757,-0.089219265,-0.017822756,0.007712174,-0.02224588,0.17752533,-0.069358066,-0.07243852,0.024460196,0.0030200563,-0.03315062,0.005637001,0.007408831,-0.037469335,0.0068709133,-0.16092539,-0.046021104,0.050884366,0.0071841935,0.012185588,-0.10283825,-0.10781871,0.04499421,-0.009351424,-0.0878531,-0.012151802,-0.11264881,0.071407154,0.047940195,0.05230902,0.021193264,0.028151179,-0.036604572,-0.14078903,-0.07961297,-0.08100757,-0.010576943,-0.06518404,0.015341643,0.03590199,0.04278125,0.015770242,-0.06294508,0.018491868,-0.10751001,0.045917645,-0.099274345,-0.067151204,0.024923548,0.020903181,0.024301928,0.0014979065,-0.06594689,0.015357355
-0.17622304,-0.07667511,0.06250412,-0.03951574,-0.06695297,0.1256891,0.061080195,-0.0024405224,0.012697225,-0.07557929,0.016904889,-0.01769358,0.08496901,-0.017256752,-0.016372012,-0.033473678,-0.052665528,0.19549233,-0.06926111,-0.0051737386,0.013028797,0.073297426,-0.088337824,0.07341011,-0.11802408,-0.07250834,0.04371795,-0.14329714,0.0091188345,0.14146996,-0.042510595,0.07075622,-0.013288131,-0.0015990412,-0.115272775,0.021399831,0.01066381,-0.06909885,-0.04926121,-0.023719763,-0.09048064,-0.05605684,-0.013765933,0.012838918,-0.020844718,-0.02364269,-0.019123249,0.08577528,-0.054608263,-0.07983455,0.069155775,-0.1528224,-0.124278836,-0.06011434,-0.029862102,-0.017231068,-0.029382981,-0.05793047,0.070217,-0.07630239,0.003787847,-0.0070183463,0.042933606,0.05995654,-0.13975118,-0.040797867,0.03439229,0.016070126,-0.00485216,0.049570188
0.14781871,0.08730895,-0.014203667,0.13201484,-0.15203288,0.056553133,-0.09058036,-0.12046684,0.2102171,0.04258148,0.08407435,0.04811258,0.011661055,0.09263114,0.18637556,0.015977584,0.039726663,0.12035992,0.044403274,0.038910877,0.055919044,-0.025646111,0.16477913,-0.13494349,0.034160927,0.011041407,0.057092085,-0.011566567,0.04858234,0.027277028,-0.0030498952,0.123649776,0.012870299,0.023307353,0.07394243,0.023065113,0.033289675,0.0004298587,0.038495157,0.061374873,0.024626035,0.07107636,-0.115819015,-0.031729903,-0.015409131,0.050472833,0.0336889,0.035728443,-0.0344073,-0.043230467,0.08587779,-0.07727984,0.13378732,0.20574848,0.022287443,-0.05981741,-0.049383007,-0.031283773,0.041191954,0.09522292,0.102995254,-0.005025452,-0.059389703,0.06915657,0.07017925,-0.041810002,0.006791316,0.033632565,0.03572353,0.022145586
-0.07084237,-0.07919299,-0.005362404,0.00959028,-0.016154734,0.11939739,-0.110665664,-0.06772063,-0.014444111,-0.029197,0.029896144,-0.001953274,0.07751914,0.0029775586,0.08795439,-0.06389081,-0.035966348,-0.030107971,0.044333316,0.0585035,-0.011063794,-0.041800305,0.00054227316,0.0062950603,0.03617933,-0.064075135,0.025163658,-0.007771291,-0.04798064,-0.0019043386,-0.05608913,-0.042206973,0.024503637,0.029272636,-0.019010767,-0.008535131,-0.03935968,-0.0041643204,0.028528526,-0.02489288,0.074761495,-0.05236592,-0.01758463,0.005366239,0.0020489618,0.008045055,-0.032463543,0.0584779,-0.017367158,0.01733921,0.070543155,0.0011615505,0.025270654,-0.0146962255,0.004400188,-0.0017756273,-0.030493507,0.09135083,0.029585663,0.032121323,0.025307532,0.031092726,0.120123744,0.056464147,-0.039261755,-0.082266286,-0.07437833,0.00034366734,-0.09776031,0.073624246
0.07994303,-0.031853247,-0.029655587,0.035383232,-0.037075996,0.13827151,-0.009631542,0.009637913,0.013242472,0.053151555,-0.018066034,0.07318817,0.019055478,0.051949628,0.030893251,-0.008992255,-0.0154989725,0.14819555,-0.090779506,-0.033915076,0.06206042,0.06425369,0.07626654,-0.08145891,-0.21558999,-0.08669229,-0.0039322395,0.09891768,-0.043812573,-0.0033061057,0.007063496,0.020083584,0.008724102,0.013915333,-0.116608344,0.0053847646,0.05574369,0.06005611,0.061563984,-0.0062267105,0.017096356,0.21034639,0.06769033,-0.042082407,0.031314027,-0.011384897,0.034538485,0.06495937,-0.000528804,-0.1966829,0.079980455,-0.010983154,-0.05616824,0.027127858,0.026316352,-0.054942954,-0.0042775194,0.05792222,0.078173496,0.0383169,0.032152705,-0.06477717,0.18121484,-0.06930669,0.016432261,-0.22746204,0.08460127,0.0038087822,-0.00082693377,0.075476676
-0.102998376,0.030578388,-0.15911257,0.11778842,0.037980735,0.057527155,-0.049555503,-0.030210769,-0.00062991556,-0.066217564,0.018626574,0.038914703,-0.00790279,0.03079473,0.04039706,0.010514354,0.0073711835,0.08789107,-0.005417713,-0.048695426,0.046530716,0.011504474,-0.009396158,-0.08336167,-0.10893234,-0.038823448,-0.016209474,0.048155297,0.032011118,0.06419377,-0.12098026,0.008704785,-0.005414088,-0.03800817,-0.05123719,0.023587298,0.06537239,0.053590953,0.08172134,-0.01936473,0.005107564,-0.029380359,-0.048352238,0.002427417,-0.028020233,0.05437803,0.028756194,0.0060596275,-0.008733711,0.023251588,-0.036298722,-0.06394744,-0.08049763,-0.00020395096,0.011859715,-0.06281649,0.00462807,-0.04054452,-0.06587847,-0.0014654616,-0.022868995,-0.0130246505,0.064228415,-0.041425467,-0.078815416,0.04231566,-0.12155728,-0.016586792,-0.0072107688,-0.02414196
0.06643056,-0.052925862,0.12500265,-0.13749366,-0.09495558,0.03170294,0.07396209,-0.0040938854,-0.05088682,0.037463326,0.044547778,-0.023464145,0.08491054,-0.004795127,0.19374457,0.018723264,-0.026655033,0.02870565,-0.015415019,-0.0056364313,0.0009325682,-0.036690824,0.019528417,-0.00024281691,-0.021620346,-0.031670332,0.04940726,0.06806757,-0.007719347,0.046981625,0.10645219,0.020007988,0.010825717,0.09909,-0.003428515,0.0402999,0.060784858,-0.05350158,-0.0285284,0.040733613,0.05087109,-0.009578377,0.037244998,0.06013608,0.033986032,-0.0118349735,-0.029009387,-0.020419184,0.039553177,0.0661678,0.0013897382,-0.040030263,0.047431186,0.008714399,-0.0058557373,-0.06366474,0.033344444,-0.003932437,0.085249014,0.013644463,0.010053795,0.01762902,0.046939902,0.05382319,0.10607337,0.033508293,0.012752141,0.021437777,-0.017175555,0.038947478
0.021607956,-0.16398479,-0.21978824,0.10236697,0.046682682,-0.048455443,0.005116607,-0.116439074,-0.17377584,-0.2416001,-0.06968522,-0.01657424,-0.042165995,-0.05907576,-0.0017643397,-0.03337117,-0.030328732,0.12532505,-0.06076029,-0.08173003,-0.019130565,0.024554126,0.011151506,-0.23596689,-0.1417264,-0.014118148,-0.012741649,-0.00033209586,0.03364679,0.07142161,-0.08982782,0.04053408,-0.0054115,-0.009682114,-0.10420536,0.0066569047,0.044042304,0.013976562,-0.03072624,0.09814163,-0.013041527,-0.009745683,0.09117689,0.013247788,-0.07778653,-0.032926507,-0.0232648,-0.054050144,-0.021643206,0.17358741,-0.057108145,-0.14683154,-0.24614118,-0.037672434,-0.033498034,-0.04097813,-0.020304475,0.041102737,-0.07229969,0.041224066,0.053815044,-0.091168545,0.00432554,0.013146467,-0.02721692,-0.057791732,-0.049481653,-0.012934021,0.046048477,0.02980232
-0.010905003,0.020946922,0.106865644,-0.016277619,-0.0092457095,-0.0787,0.03318704,-0.021755619,-0.043304585,0.102430016,-0.035413492,-0.0912003,-0.009062175,-0.077044,0.00673441,0.009691168,0.07889963,0.06971158,0.048642527,-0.026383528,-0.048104726,-0.19565193,-0.043957647,-0.06179514,-0.076740734,0.02496433,-0.036559287,0.03825457,0.011377356,0.01061441,0.1341266,0.018789215,-0.0017505093,0.007590692,-0.051472712,-0.06240137,0.086097926,-0.0994426,-0.0320174,0.02595833,-0.08312232,-0.04891353,-0.023417942,-0.07146137,-0.10568145,0.023045514,-0.014428447,-0.115248755,-0.03745789,-0.12905651,-0.018716801,-0.016131803,-0.047586635,-0.088464156,0.031719644,-0.08572551,-0.0017624907,-0.031461984,0.036430907,-0.050088435,0.038365,-0.0034724977,0.015631838,0.020461787,0.03599184,0.109609686,-0.044215955,-0.015580771,0.016916541,0.046767905
0.014665764,-0.054166447,-0.04354615,-0.06814265,-0.023399793,0.024858788,0.024429923,0.048996806,0.038705006,-0.086151615,-0.08563449,0.24882628,-0.024486385,0.092655174,0.06443533,-0.0019319337,-0.062345196,-0.11332484,0.004338253,-0.072197594,0.072912365,0.04709294,0.0076896017,-0.052742537,0.17797026,0.120257005,-0.0096281,0.15313797,0.025772844,-0.083456546,-0.019994399,0.05103745,0.089532696,0.04035579,0.00926545,-0.011132017,0.18748736,0.09290008,0.023266615,0.0026859865,-0.009174855,0.12076731,-0.062089346,-0.06321925,0.05442732,0.083059564,-0.011204468,-0.07566442,0.016311193,-0.2334615,0.034153882,0.020031638,-0.0051018624,0.10284513,-0.015081412,0.074970275,0.03853196,0.011006128,0.025109543,0.1142955,-0.09765748,0.031920545,-0.02323389,0.058273356,-0.052171554,-0.04687702,-0.20558044,0.034681644,0.043735765,0.016412811
-0.022404533,0.038264163,0.014632259,-0.007117101,-0.010063011,-0.0011152092,-0.107769854,0.09342362,0.060085587,-0.048460856,-0.00982482,0.036496833,0.014385426,0.04527228,0.1646756,0.08589189,0.01780647,-0.016535465,-0.101567626,0.0008030152,0.062440526,0.004980666,-0.12338716,0.027137227,-0.07527907,0.026710233,0.061367393,0.015118194,0.02839424,0.13535231,0.016007897,-0.01232309,0.073589355,0.04031653,-0.0072022285,-0.058523633,0.136394,-0.026837712,-0.059875734,0.041705925,-0.04424671,-0.06195893,0.0721235,0.014154034,-0.012327505,-0.022327272,0.0027357321,-0.031352393,0.07923785,0.11707703,-0.0659534,-0.10926481,-0.027635546,0.06700393,-0.0023170896,-0.028780226,0.065080404,0.051963326,-0.007571251,0.055365525,0.030406058,0.050819885,0.041037325,0.030483497,-0.085220635,0.0598897,0.044678133,-0.026575768,-0.032917213,-0.061326236
0.055665493,-0.030783836,-0.045101177,-0.19090971,-0.11987811,0.062774345,-0.039828815,-0.056818005,-0.02409421,0.072981425,-0.044861097,-0.019590553,-0.0012444705,0.011835231,-0.15823661,0.024198983,-0.0641725,0.02638556,-0.05976657,-0.08091282,0.010951452,-0.06207631,-0.19133806,0.068874225,0.056313835,0.0468554,-0.070232205,-0.12376695,-0.008572228,0.0039110556,-0.024913494,0.02872642,-0.04223918,0.0049359314,-0.056655258,-0.044430654,-0.10058849,-0.045978293,-0.0020778335,-0.042241186,-0.036803566,0.03900115,-0.19022988,-0.055798143,-0.11093279,-0.002893431,-0.015003684,-0.15622371,-0.07286496,0.069896504,-0.011516099,-0.008109409,-0.093194656,-0.034982394,-0.03216073,0.025691364,-0.004340319,-0.049514454,-0.050523527,-0.09108707,-0.03025641,-0.054375727,-0.0049479445,-0.07837754,-0.024190629,-0.040338617,-0.021611374,-0.03003638,-0.03794735,-0.018890448
-0.071540296,-0.06794389,0.023421895,0.014071744,0.062464803,0.033747785,0.014971897,-0.07593211,0.21985349,-0.017401326,0.050150644,-0.056734152,-0.031413335,0.023975013,-0.05071576,-0.0023811804,-0.021286793,0.111794055,-0.036315065,0.10251421,-0.01852927,0.13697632,0.11664516,-0.075972736,-0.04854245,0.02755646,0.047836542,0.0123777995,-0.016701488,0.059334368,0.012354376,0.024261571,0.010019081,-0.0020703555,0.013803147,0.011356327,-0.023862861,0.04743404,-0.030950736,0.04090179,0.04613349,-0.020017307,0.018889371,0.013554635,-0.006635434,-0.019552605,0.0284383,-0.07678342,0.04471872,0.07840497,0.07687299,-0.20728573,0.03338896,0.14180195,-0.032490715,-0.024268975,-0.035319142,0.15057752,0.038142644,-0.08275075,0.033238932,0.09840767,0.07916564,0.04659004,-0.0053711487,-0.03291348,-0.08460557,0.060135365,0.012055232,0.04709316
0.0013687375,0.0018565953,-0.054274064,0.03576853,0.071249016,-0.0068679107,0.06832914,-0.012979543,-0.0052932254,-0.054652125,-0.022798186,0.11327987,0.010768075,-0.06605483,0.02776701,0.04884645,-0.039053492,-0.05040915,0.075326644,-0.010217005,0.0017899675,-0.043170046,-0.035025645,0.028030803,0.016146485,0.029512867,-0.015729547,0.109546006,0.008316512,-0.038283464,-0.0727001,0.093907624,-0.010494654,0.015602255,-0.031295136,-0.023269668,0.056757092,0.03170339,0.008007679,0.054359745,0.035231914,0.061365746,-0.023494096,0.0047993436,0.040945113,0.012762435,0.022817511,0.05016597,0.002021974,0.04491544,0.038093314,0.009617424,-0.028625714,-0.07043141,-0.049679875,0.0042809607,-0.011622242,0.034120757,-0.009179607,0.0044050138,-0.011898134,0.08398867,-0.03555074,0.0064985263,0.040932883,-0.10361364,-0.031309523,0.011117007,0.013508002,-0.06511506
0.042199295,0.029309977,0.036295913,0.13541481,-0.14660224,0.14302778,-0.070169955,0.042843502,0.017462505,-0.042843856,0.043560676,0.09976508,0.049227763,0.100076534,-0.04258093,0.08117753,0.0031250804,-0.13100865,0.057673838,-0.008530348,0.10884408,0.088408336,-0.10217595,-0.013731542,0.1344534,0.0391215,0.0220043,0.024132064,0.037013162,0.06799683,0.115146145,0.055838715,0.041602902,0.03468069,-0.04212627,0.059279557,0.16703531,-0.029933829,-0.044180527,0.015203399,0.0643227,-0.017921995,-0.06570101,0.0070572705,0.06884528,0.028768059,0.04872006,0.122088544,-0.018303318,0.14868528,0.040923864,-0.092042945,-0.005449472,0.13592462,-0.008527003,-0.08520211,0.08829861,-0.10617578,0.043890253,0.042168755,-0.011066456,-0.009724056,0.04973873,0.051389873,0.07830835,-0.06060171,0.1318292,0.022779766,0.09882277,0.04162884
