,LISTID,PRESENTED_WORD,PRESENT_POSITION,HIT,PARTICIPANT_GROUP,MOST_SIM_VAL,MOST_SIM_DIST,AVG_SIM_PREV_2,AVG_CONTRAST_3,PREV_SIM,PRESENT_ZONE,P_ID
1742,1,BEYİN,12,0,soc,0.39122522,3.0,0.324808025,0.4732778124893824,0.32166585,3,soc19
1743,1,KÖPEK,13,1,soc,0.4649074,1.0,0.42928865000000005,0.45016654528903377,0.4649074,3,soc19
1744,1,PARK,14,0,soc,0.42821342,4.0,0.326095495,0.527366352985427,0.33429617,3,soc19
1745,1,BİNA,15,1,soc,0.40404665,1.0,0.36829099,0.4869724906456625,0.40404665,3,soc19
1746,1,EKRAN,16,0,soc,0.2835013,9.0,0.235307665,0.6302640028259645,0.24826914,3,soc19
1747,1,KOLAY,17,1,soc,0.38691002,12.0,0.25352074999999996,0.6426078824613088,0.20780008,3,soc19
1748,1,KABLO,18,0,soc,0.4190494,7.0,0.31970557,0.5373386371613197,0.2953315,3,soc19
1749,2,CÜZDAN,1,1,soc,,,,0.5616314091307723,,1,soc19
1750,2,KISA,2,1,soc,0.30601087,1.0,0.30601087,0.5460881881671306,0.30601087,1,soc19
1751,2,GRUP,3,0,soc,0.3189331,1.0,0.288521825,0.6041806189963337,0.3189331,1,soc19
1752,2,SEHPA,4,0,soc,0.5454403,3.0,0.284472325,0.4857610913871744,0.3361218,1,soc19
1753,2,BÜYÜK,5,0,soc,0.40214,3.0,0.28680174999999997,0.48895741123417746,0.281725,2,soc19
1754,2,ELMA,6,0,soc,0.35061005,1.0,0.330189485,0.5903619341917279,0.35061005,2,soc19
1755,2,TABAK,7,0,soc,0.47021928,3.0,0.363770935,0.45911681104748303,0.38530537,2,soc19
1756,2,TOPLU,8,0,soc,0.3854969,6.0,0.24397866,0.6092325685820578,0.28595725,2,soc19
1757,2,KOLTUK,9,0,soc,0.4808347,5.0,0.238219795,0.5924999277476223,0.16557239,2,soc19
1758,2,DEFTER,10,0,soc,0.43763897,9.0,0.27079963500000004,0.5447242001729062,0.21883541,3,soc19
1759,2,KEDİ,11,1,soc,0.49827254,7.0,0.3234332,0.4152103558774066,0.3339461,3,soc19
1760,2,KAPI,12,0,soc,0.5148338,8.0,0.376365585,0.473849092308564,0.43674022,3,soc19
1761,2,KAŞIK,13,0,soc,0.589364,6.0,0.43435417000000004,0.41126559319075573,0.34707394,3,soc19
1762,2,TERLİK,14,0,soc,0.5154791,10.0,0.426094115,0.3589987774804736,0.44719017,3,soc19
1763,2,İLAÇ,15,1,soc,0.4146146,1.0,0.39451173500000003,0.5424446741987519,0.4146146,3,soc19
1764,2,TAŞLIK,16,1,soc,0.56647515,2.0,0.467218925,0.4496481628477754,0.3679627,3,soc19
1765,2,SPOR,17,0,soc,0.40417683,3.0,0.260040445,0.6378951672251338,0.26740217,3,soc19
1766,3,KOLA,1,1,soc,,,,0.5166093350805712,,1,soc19
1767,3,SALÇA,2,0,soc,0.5345457,1.0,0.5345457,0.4217123876065385,0.5345457,1,soc19
1768,3,LAMBA,3,0,soc,0.5125295,1.0,0.47454585,0.4587029047921133,0.5125295,1,soc19
1769,3,KİTAP,4,0,soc,0.32828707,1.0,0.28823168,0.5742778422932051,0.32828707,1,soc19
1770,3,TOPRAK,5,0,soc,0.34517598,3.0,0.30032426,0.5151580177758858,0.28827846,2,soc19
1771,3,ÇİÇEK,6,0,soc,0.45051584,5.0,0.36548295,0.44675417207885626,0.3972849,2,soc19
1772,3,PARKUR,7,0,soc,0.36776924,4.0,0.25517084,0.5824314159562042,0.2627292,2,soc19
1773,3,KÜÇÜK,8,0,soc,0.4708734,2.0,0.38023665,0.42561698902793443,0.2895999,2,soc19
1774,3,KALAS,9,0,soc,0.4007821,1.0,0.35147248,0.539485668302022,0.4007821,2,soc19
1775,3,KOKU,10,0,soc,0.49111593,8.0,0.328583475,0.4453357855935036,0.26692703,3,soc19
1776,3,FIRIN,11,0,soc,0.61937714,9.0,0.37011813,0.4323510984243294,0.45417356,3,soc19
1777,3,DUVAR,12,0,soc,0.4130549,9.0,0.345868665,0.5021837401475457,0.33789766,3,soc19
1778,3,DÜĞME,13,0,soc,0.66616935,10.0,0.455048425,0.35320849128792675,0.4160808,3,soc19
1779,3,YATAK,14,1,soc,0.39775768,12.0,0.363204505,0.4078205709131315,0.39755028,3,soc19
1780,3,HALI,15,1,soc,0.484204,13.0,0.40481575000000003,0.533656644627479,0.39783767,3,soc19
1781,3,DOLAP,16,0,soc,0.59253436,3.0,0.43041536,0.40832339362253167,0.41348156,3,soc19
1782,3,ODA,17,1,soc,0.4827052,3.0,0.32562246,0.5417486773482936,0.3933454,3,soc19
1783,4,SULUK,1,0,soc,,,,0.5093094109509166,,1,soc19
1784,4,TAHTA,2,0,soc,0.393131,1.0,0.393131,0.43270190216449844,0.393131,1,soc19
1785,4,MEKTUP,3,1,soc,0.3148368,1.0,0.29923121500000005,0.6209930089709812,0.3148368,1,soc19
1786,4,BAHÇE,4,0,soc,0.42791113,2.0,0.33189630999999997,0.5082565195336455,0.23588149,1,soc19
1787,4,MARKET,5,0,soc,0.45019683,3.0,0.31928,0.4559999038140563,0.3717398,2,soc19
1788,4,SIRA,6,0,soc,0.26301676,2.0,0.23437089500000002,0.6328396588148777,0.20572503,2,soc19
1789,4,HALKA,7,0,soc,0.4055868,4.0,0.32159587,0.5529141232647838,0.31013894,2,soc19
1790,4,KASA,8,0,soc,0.47207937,3.0,0.274306425,0.4937766815938154,0.2974319,2,soc19
1791,4,ÇORAP,9,0,soc,0.45284566,7.0,0.358873515,0.4825794807431847,0.4025754,2,soc19
1792,4,KALIP,10,0,soc,0.47379452,1.0,0.408554835,0.4646411210156769,0.47379452,3,soc19
1793,4,DERGİ,11,0,soc,0.3527386,6.0,0.247076885,0.5923906006282714,0.2301935,3,soc19
1794,4,ZEMİN,12,1,soc,0.4053062,2.0,0.345609225,0.49572990650981064,0.28591225,3,soc19
1795,4,KUTU,13,0,soc,0.50979894,11.0,0.34646204,0.44028068331858383,0.33154258,3,soc19
1796,4,SİLGİ,14,0,soc,0.4086417,5.0,0.30482944,0.5070383923221706,0.29989988,3,soc19
1797,4,HARİTA,15,1,soc,0.38407496,2.0,0.33995527000000003,0.53094323305483,0.29583558,3,soc19
1798,4,PARA,16,1,soc,0.42892715,8.0,0.31158809,0.5660801423671737,0.25755575,3,soc19
1799,4,TERAS,17,0,soc,0.5827601,13.0,0.28391948499999997,0.6083586751966075,0.27193144,3,soc19
1806,1,PARK,1,0,eng,,,,0.6076811592003102,,1,eng19
1807,1,ÖLÇEK,2,1,eng,0.30512348,1.0,0.30512348,0.5160611446773178,0.30512348,1,eng19
1808,1,YAZI,3,0,eng,0.37640342,1.0,0.328659995,0.4992434810242721,0.37640342,1,eng19
1809,1,BEYİN,4,0,eng,0.39122522,1.0,0.35591838,0.4712745865095521,0.39122522,1,eng19
1810,1,AĞAÇ,5,1,eng,0.42821342,4.0,0.341615685,0.41596681124299484,0.3279502,2,eng19
1811,1,KAĞIT,6,1,eng,0.54864174,1.0,0.45987047000000003,0.3704222011700753,0.54864174,2,eng19
1812,1,KÖPEK,7,0,eng,0.4649074,3.0,0.43932753999999996,0.4234346500671755,0.41663003,2,eng19
1813,1,SARI,8,0,eng,0.38170138,2.0,0.3250418,0.5727764045549084,0.26838222,2,eng19
1814,1,ŞİŞE,9,0,eng,0.44336507,4.0,0.35845278999999997,0.4713448086478401,0.27699298,2,eng19
1815,1,KALEM,10,1,eng,0.4933328,7.0,0.307786285,0.4909071124210096,0.29204315,3,eng19
1816,1,EKRAN,11,0,eng,0.2835013,9.0,0.228730605,0.6697846042631685,0.23708813,3,eng19
1817,1,ÇANTA,12,0,eng,0.475014,3.0,0.289113215,0.484354320009056,0.22529416,3,eng19
1818,1,KALE,13,0,eng,0.4019536,3.0,0.253091425,0.5670036715625962,0.294141,3,eng19
1819,1,BARDAK,14,1,eng,0.57344735,5.0,0.36473732999999997,0.4793333010571864,0.33625048,3,eng19
1820,1,RAKAM,15,0,eng,0.46593082,12.0,0.26131362,0.5876790111131638,0.3213511,3,eng19
1821,1,KOLAY,16,0,eng,0.38691002,10.0,0.338241295,0.5539381654758144,0.32357016,3,eng19
1822,1,KABLO,17,0,eng,0.4190494,5.0,0.26082862,0.5663341833814842,0.2953315,3,eng19
1823,1,BİNA,18,0,eng,0.40404665,17.0,0.3192469,0.566897064066949,0.33925238,3,eng19
1824,2,KEDİ,1,1,eng,,,,0.4886755631418501,,1,eng19
1825,2,BÜYÜK,2,1,eng,0.2836857,1.0,0.2836857,0.6072370061711776,0.2836857,1,eng19
1826,2,SEHPA,3,1,eng,0.49827254,2.0,0.38999877,0.45247332736011925,0.281725,1,eng19
1827,2,TAŞLIK,4,1,eng,0.5061009,1.0,0.418564,0.4241512140259742,0.5061009,1,eng19
1828,2,TABAK,5,0,eng,0.4900897,1.0,0.48015449,0.46554919245143844,0.4900897,2,eng19
1829,2,KISA,6,0,eng,0.40214,4.0,0.2561738,0.6502114652850495,0.24146943,2,eng19
1830,2,GRUP,7,0,eng,0.3409482,2.0,0.32994065,0.5465816834875538,0.3189331,2,eng19
1831,2,ELMA,8,0,eng,0.43838486,7.0,0.223422815,0.6238568266124433,0.18902083,2,eng19
1832,2,KOLTUK,9,0,eng,0.4808347,6.0,0.24187762499999999,0.7143441664058163,0.24608445,2,eng19
1833,2,TOPLU,10,0,eng,0.3854969,4.0,0.18378623,0.5733712153977553,0.16557239,3,eng19
1834,2,SPOR,11,0,eng,0.40395597,4.0,0.23995033,0.6124801133161687,0.28589264,3,eng19
1835,2,İLAÇ,12,0,eng,0.40010008,11.0,0.2640903,0.5494906461924202,0.25267872,3,eng19
1836,2,CÜZDAN,13,0,eng,0.5454403,10.0,0.334850295,0.4021874885928459,0.39676955,3,eng19
1837,2,TERLİK,14,0,eng,0.56647515,10.0,0.4647761,0.3919288133606422,0.5149376,3,eng19
1838,2,KAŞIK,15,0,eng,0.589364,10.0,0.455405,0.46376794242993313,0.44719017,3,eng19
1839,2,KAPI,16,0,eng,0.5148338,13.0,0.37603600000000004,0.5040892184102629,0.34707394,3,eng19
1840,2,DEFTER,17,0,eng,0.43763897,4.0,0.338533175,0.5939913017213391,0.31599095,3,eng19
1841,3,HALI,1,0,eng,,,,0.5285452769227162,,1,eng19
1842,3,DUVAR,2,0,eng,0.3393043,1.0,0.3393043,0.531558570663537,0.3393043,1,eng19
1843,3,KALAS,3,0,eng,0.30332863,1.0,0.29792039000000003,0.6172676190026652,0.30332863,1,eng19
1844,3,FIRIN,4,0,eng,0.39744106,3.0,0.31198018,0.4246967052236924,0.2860627,1,eng19
1845,3,DÜĞME,5,0,eng,0.49401605,1.0,0.36618741,0.3598880517559949,0.49401605,2,eng19
1846,3,YATAK,6,0,eng,0.39783767,5.0,0.384606165,0.5348874893948741,0.39755028,2,eng19
1847,3,KOKU,7,0,eng,0.46388754,2.0,0.38467626,0.4202469859412913,0.30546498,2,eng19
1848,3,KOLA,8,0,eng,0.52985805,3.0,0.387592175,0.4731235518036633,0.42278865,2,eng19
1849,3,ÇİÇEK,9,0,eng,0.45051584,1.0,0.42627132,0.5319021201101176,0.45051584,2,eng19
1850,3,LAMBA,10,0,eng,0.66616935,5.0,0.39521634,0.42534549603732996,0.35387048,3,eng19
1851,3,ODA,11,1,eng,0.4827052,5.0,0.25794433,0.6225497759987059,0.3085285,3,eng19
1852,3,DOLAP,12,0,eng,0.59253436,7.0,0.442361465,0.3962144832961343,0.3933454,3,eng19
1853,3,PARKUR,13,0,eng,0.4097581,1.0,0.35305275,0.5318828438731511,0.4097581,3,eng19
1854,3,SALÇA,14,1,eng,0.62399864,9.0,0.40544311499999997,0.5402789595979128,0.31460726,3,eng19
1855,3,TOPRAK,15,1,eng,0.3972849,6.0,0.29639423,0.562312132345347,0.34517598,3,eng19
1856,3,KİTAP,16,1,eng,0.43762326,4.0,0.268227375,0.566451097633113,0.28827846,3,eng19
1857,3,KÜÇÜK,17,1,eng,0.4708734,8.0,0.3515761,0.5202403749376097,0.3408525,3,eng19
1858,4,DERGİ,1,0,eng,,,,0.6303446572759306,,1,eng19
1859,4,HALKA,2,0,eng,0.20206158,1.0,0.20206158,0.5472060550869814,0.20206158,1,eng19
1860,4,TAHTA,3,0,eng,0.32169798,1.0,0.30742744,0.4977449005290926,0.32169798,1,eng19
1861,4,MEKTUP,4,0,eng,0.4055868,2.0,0.3602118,0.5228732710662185,0.3148368,1,eng19
1862,4,ZEMİN,5,0,eng,0.373964,2.0,0.33053618,0.51048079384384,0.28710836,2,eng19
1863,4,SULUK,6,0,eng,0.393131,3.0,0.33320589,0.4828234463180332,0.38278615,2,eng19
1864,4,SIRA,7,0,eng,0.31013894,5.0,0.24241533,0.6452235583967036,0.24190436,2,eng19
1865,4,KUTU,8,0,eng,0.50979894,5.0,0.28948098,0.4776204859744726,0.22398563,2,eng19
1866,4,KALIP,9,0,eng,0.43464944,1.0,0.35430321,0.44509196626373115,0.43464944,2,eng19
1867,4,HARİTA,10,0,eng,0.38407496,2.0,0.35920283,0.5782553754909716,0.3343307,3,eng19
1868,4,PARA,11,0,eng,0.37018293,9.0,0.284936725,0.5222515289610594,0.25755575,3,eng19
1869,4,ÇORAP,12,0,eng,0.47379452,3.0,0.27491101500000004,0.4392400138608359,0.3853378,3,eng19
1870,4,MARKET,13,0,eng,0.45019683,10.0,0.401528625,0.4251152168344169,0.42235893,3,eng19
1871,4,TERAS,14,0,eng,0.49636292,9.0,0.38226804000000003,0.46752580432244784,0.39254424,3,eng19
1872,4,SİLGİ,15,0,eng,0.4086417,3.0,0.3170349,0.5201440956914782,0.33391768,3,eng19
1873,4,KASA,16,0,eng,0.47207937,3.0,0.328629735,0.5369684017432782,0.3432377,3,eng19
1874,4,BAHÇE,17,1,eng,0.5827601,3.0,0.310415935,0.5029629380172631,0.26488227,3,eng19
1881,1,KOLAY,1,0,soc,,,,0.6157633431223062,,1,soc18
1882,1,ÖLÇEK,2,1,soc,0.32609946,1.0,0.32609946,0.5407011277949479,0.32609946,1,soc18
1883,1,KABLO,3,1,soc,0.2953315,2.0,0.28971177000000004,0.5131069985638232,0.28409204,1,soc18
1884,1,KALEM,4,1,soc,0.36259457,1.0,0.350747885,0.44467488359008545,0.36259457,1,soc18
1885,1,BİNA,5,1,soc,0.33925238,2.0,0.32450145500000005,0.5534613467032184,0.30975053,2,soc18
1886,1,KALE,6,0,soc,0.4019536,2.0,0.34177595000000005,0.5121970576239524,0.2815983,2,soc18
1887,1,YAZI,7,0,soc,0.4933328,3.0,0.2908936,0.526464736510987,0.30715865,2,soc18
1888,1,EKRAN,8,0,soc,0.34407964,5.0,0.232023415,0.6497525770955013,0.25200498,2,soc18
1889,1,SARI,9,0,soc,0.35213766,3.0,0.235850905,0.5502970666433296,0.20562766,2,soc18
1890,1,ŞİŞE,10,0,soc,0.41031635,7.0,0.24868303,0.5114697268482122,0.27699298,3,soc18
1891,1,KAĞIT,11,1,soc,0.4597374,7.0,0.405045615,0.3927827815830601,0.42838985,3,soc18
1892,1,AĞAÇ,12,0,soc,0.54864174,1.0,0.49600340499999995,0.4010608025938984,0.54864174,3,soc18
1893,1,BEYİN,13,0,soc,0.39122522,6.0,0.3495247,0.47914852889236237,0.3279502,3,soc18
1894,1,BARDAK,14,0,soc,0.57344735,4.0,0.42844989499999997,0.42254532224948527,0.38922995,3,soc18
1895,1,KÖPEK,15,1,soc,0.4649074,2.0,0.41072614,0.42015129431384035,0.35654488,3,soc18
1896,1,RAKAM,16,0,soc,0.46593082,9.0,0.329735765,0.5664808434029939,0.33812043,3,soc18
1897,1,ÇANTA,17,1,soc,0.475014,7.0,0.340351235,0.49518762249399007,0.28703257,3,soc18
1898,1,PARK,18,0,soc,0.42821342,6.0,0.288749085,0.5913377651382142,0.34361807,3,soc18
1899,2,SPOR,1,1,soc,,,,0.6815328778718506,,1,soc18
1900,2,KAPI,2,1,soc,0.20968714,1.0,0.20968714,0.5696196965000411,0.20968714,1,soc18
1901,2,TOPLU,3,1,soc,0.3183804,1.0,0.30213652,0.5391657016354083,0.3183804,1,soc18
1902,2,TAŞLIK,4,1,soc,0.45242313,2.0,0.399012625,0.4242519171737186,0.34560212,1,soc18
1903,2,TERLİK,5,0,soc,0.56647515,1.0,0.454855575,0.4058519128454463,0.56647515,2,soc18
1904,2,GRUP,6,1,soc,0.40395597,5.0,0.35919572,0.5567975608976599,0.39615887,2,soc18
1905,2,TABAK,7,0,soc,0.4900897,3.0,0.40160978,0.43893981751314537,0.3409482,2,soc18
1906,2,BÜYÜK,8,0,soc,0.3422365,1.0,0.3170575,0.5295794656215247,0.3422365,2,soc18
1907,2,ELMA,9,0,soc,0.41110483,5.0,0.36795771,0.522726190770388,0.35061005,2,soc18
1908,2,DEFTER,10,0,soc,0.4031799,6.0,0.28989565500000003,0.5460104398085113,0.28340057,3,soc18
1909,2,KEDİ,11,0,soc,0.46819958,7.0,0.38616548,0.46567445093446536,0.3339461,3,soc18
1910,2,KISA,12,0,soc,0.40214,4.0,0.24202796,0.6477947337270287,0.23800799,3,soc18
1911,2,CÜZDAN,13,0,soc,0.5149376,8.0,0.375267285,0.3940052968674057,0.30601087,3,soc18
1912,2,SEHPA,14,0,soc,0.5454403,1.0,0.389131575,0.3807588115217504,0.5454403,3,soc18
1913,2,KAŞIK,15,1,soc,0.589364,8.0,0.508263665,0.4615430361568691,0.5529075,3,soc18
1914,2,İLAÇ,16,0,soc,0.4146146,11.0,0.340465725,0.6074584582569311,0.37440887,3,soc18
1915,2,KOLTUK,17,1,soc,0.4808347,3.0,0.24102521500000001,0.6441294456464386,0.18268733,3,soc18
1916,3,KOLA,1,1,soc,,,,0.5051736002751783,,1,soc18
1917,3,FIRIN,2,1,soc,0.38961592,1.0,0.38961592,0.5077953034621249,0.38961592,1,soc18
1918,3,KOKU,3,1,soc,0.45417356,1.0,0.438481105,0.4925328840916857,0.45417356,1,soc18
1919,3,PARKUR,4,0,soc,0.27347842,1.0,0.259554985,0.5608066947521145,0.27347842,1,soc18
1920,3,ODA,5,0,soc,0.2963474,1.0,0.28813275,0.5583044455537988,0.2963474,2,soc18
1921,3,KİTAP,6,0,soc,0.3477716,1.0,0.33944676,0.5166084422778434,0.3477716,2,soc18
1922,3,HALI,7,0,soc,0.39744106,5.0,0.29592761,0.530815240694066,0.3339557,2,soc18
1923,3,KÜÇÜK,8,0,soc,0.42247745,7.0,0.33017623500000004,0.4893238283356248,0.31949997,2,soc18
1924,3,SALÇA,9,0,soc,0.61937714,7.0,0.422770475,0.4275895208627427,0.36133695,2,soc18
1925,3,KALAS,10,0,soc,0.4007821,2.0,0.363538185,0.5815545965707539,0.32629427,3,soc18
1926,3,DUVAR,11,0,soc,0.3779416,2.0,0.340635115,0.4784716754639686,0.30332863,3,soc18
1927,3,DOLAP,12,0,soc,0.51395726,10.0,0.34670451,0.3796759024134012,0.471445,3,soc18
1928,3,DÜĞME,13,0,soc,0.62399864,4.0,0.50430758,0.43334380977102493,0.59253436,3,soc18
1929,3,YATAK,14,1,soc,0.4827052,9.0,0.42244972000000003,0.5000251048252597,0.39755028,3,soc18
1930,3,TOPRAK,15,1,soc,0.36813366,12.0,0.28482989999999997,0.564997494609313,0.30047488,3,soc18
1931,3,ÇİÇEK,16,1,soc,0.4708734,8.0,0.347847985,0.526909145486236,0.3972849,3,soc18
1932,3,LAMBA,17,1,soc,0.66616935,4.0,0.33312027,0.5253127838751718,0.35387048,3,soc18
1933,4,DERGİ,1,0,soc,,,,0.6087641367616862,,1,soc18
1934,4,KUTU,2,0,soc,0.3613815,1.0,0.3613815,0.4848046044278097,0.3613815,1,soc18
1935,4,ÇORAP,3,0,soc,0.4534277,1.0,0.358693985,0.4510284109203434,0.4534277,1,soc18
1936,4,BAHÇE,4,1,soc,0.36596137,1.0,0.349250105,0.49400607868983304,0.36596137,1,soc18
1937,4,SİLGİ,5,0,soc,0.4086417,2.0,0.38229565,0.4934415734520158,0.3559496,2,soc18
1938,4,TAHTA,6,1,soc,0.50979894,4.0,0.399880965,0.43027861066428885,0.3718508,2,soc18
1939,4,SULUK,7,0,soc,0.41458023,3.0,0.360933115,0.5099264076934762,0.393131,2,soc18
1940,4,MEKTUP,8,0,soc,0.35096163,3.0,0.29923121500000005,0.5098194385124719,0.28362563,2,soc18
1941,4,HALKA,9,0,soc,0.4055868,1.0,0.31998183,0.516320530461746,0.4055868,2,soc18
1942,4,PARA,10,0,soc,0.3853378,7.0,0.35487636499999997,0.5038021215368509,0.37018293,3,soc18
1943,4,KALIP,11,0,soc,0.47379452,8.0,0.288226975,0.5414593794154436,0.3123177,3,soc18
1944,4,TERAS,12,0,soc,0.5827601,8.0,0.28184237,0.5696232629482354,0.2917533,3,soc18
1945,4,SIRA,13,0,soc,0.31013894,4.0,0.23458414,0.6330728998025218,0.1952113,3,soc18
1946,4,KASA,14,0,soc,0.42892715,4.0,0.28260136,0.520980457036597,0.25118095,3,soc18
1947,4,MARKET,15,1,soc,0.47207937,1.0,0.3389022,0.47506419514557885,0.47207937,3,soc18
1948,4,HARİTA,16,0,soc,0.38407496,14.0,0.262605085,0.599893457196168,0.2728039,3,soc18
1949,4,ZEMİN,17,1,soc,0.49636292,5.0,0.37405841,0.5599860433495232,0.3690449,3,soc18
1956,1,AĞAÇ,1,1,eng,,,,0.5460081313679865,,1,eng18
1957,1,KALEM,2,1,eng,0.3726788,1.0,0.3726788,0.516816893644586,0.3726788,1,eng18
1958,1,KOLAY,3,1,eng,0.28919542,2.0,0.26528535999999997,0.5909995972747049,0.2413753,1,eng18
1959,1,BEYİN,4,0,eng,0.3629623,2.0,0.32418210000000003,0.5293809099829272,0.2854019,1,eng18
1960,1,KABLO,5,0,eng,0.40594682,4.0,0.270605955,0.5367623933264779,0.24588041,2,eng18
1961,1,SARI,6,1,eng,0.32352942,4.0,0.269747065,0.5786371092956182,0.22458771,2,eng18
1962,1,ÇANTA,7,0,eng,0.4190494,2.0,0.33585057500000004,0.455192286181097,0.25265175,2,eng18
1963,1,KAĞIT,8,0,eng,0.54864174,7.0,0.414316415,0.42651029602149093,0.44693145,2,eng18
1964,1,KÖPEK,9,0,eng,0.4649074,5.0,0.405149965,0.5291313970742637,0.41663003,2,eng18
1965,1,BARDAK,10,0,eng,0.48910698,2.0,0.42282593,0.4829385314029625,0.35654488,3,eng18
1966,1,EKRAN,11,0,eng,0.34407964,6.0,0.23863626500000001,0.6397733395662712,0.25516546,3,eng18
1967,1,ÖLÇEK,12,0,eng,0.38344455,11.0,0.28602312500000004,0.5247900518032862,0.2835013,3,eng18
1968,1,BİNA,13,1,eng,0.36686105,12.0,0.288781,0.5303304507036646,0.32929286,3,eng18
1969,1,PARK,14,1,eng,0.42821342,13.0,0.354585065,0.5003838172150439,0.40404665,3,eng18
1970,1,YAZI,15,0,eng,0.4933328,13.0,0.27777256,0.522258004342613,0.28091657,3,eng18
1971,1,KALE,16,0,eng,0.4019536,14.0,0.35046561,0.5477997608680976,0.30715865,3,eng18
1972,1,ŞİŞE,17,0,eng,0.57344735,7.0,0.26129996,0.6195032600951811,0.29269317,3,eng18
1973,1,RAKAM,18,0,eng,0.46593082,3.0,0.227205625,0.5683922640497189,0.25313511,3,eng18
1974,2,KISA,1,1,eng,,,,0.6347664340670174,,1,eng18
1975,2,DEFTER,2,0,eng,0.24604793,1.0,0.24604793,0.5451448332302585,0.24604793,1,eng18
1976,2,KEDİ,3,1,eng,0.3339461,1.0,0.285977045,0.4714738985398562,0.3339461,1,eng18
1977,2,İLAÇ,4,0,eng,0.40010008,1.0,0.39550471,0.44681371587240926,0.40010008,1,eng18
1978,2,TABAK,5,0,eng,0.38218427,2.0,0.36697765,0.45954398267067686,0.35177103,2,eng18
1979,2,ELMA,6,0,eng,0.43838486,3.0,0.365005415,0.4951989944441353,0.38530537,2,eng18
1980,2,TERLİK,7,1,eng,0.46227136,2.0,0.41589458,0.4105137038514616,0.3695178,2,eng18
