ListID,Presented Word,Present Position,Recalled Word,Recall Position,Reaction Time,Hit,Participant ID,Participant Group
3,CAM,4,cam,2.0,1.4696949000936002,2,25,eng
3,DÜĞME,5,,,,0,25,eng
3,KİTAP,6,kitap,3.0,2.063600599998608,1,25,eng
3,YATAK,7,,,,0,25,eng
3,TOPRAK,8,toprak,5.0,2.16607359983027,1,25,eng
3,HALI,9,,,,0,25,eng
3,ÇİÇEK,10,,,,0,25,eng
3,KOKU,11,,,,0,25,eng
3,KALAS,12,,,,0,25,eng
3,DOLAP,13,,,,0,25,eng
3,FIRIN,14,,,,0,25,eng
3,KÜÇÜK,15,,,,0,25,eng
3,SALÇA,16,,,,0,25,eng
3,LAMBA,17,lamba,2.0,2.310515900142491,1,25,eng
4,HARİTA,1,harita,2.0,3.283395500155166,1,25,eng
4,FIRIN,2,,,,0,25,eng
4,TAHTA,3,,,,0,25,eng
4,DERGİ,4,,,,0,25,eng
4,KALIP,5,,,,0,25,eng
4,HALKA,6,,,,0,25,eng
4,SIRA,7,,,,0,25,eng
4,ÇORAP,8,,,,0,25,eng
4,MEKTUP,9,mektup,5.0,28.58412259980105,1,25,eng
4,KASA,10,,,,0,25,eng
4,ZEMİN,11,,,,0,25,eng
4,BAHÇE,12,,,,0,25,eng
4,KUTU,13,,,,0,25,eng
4,MARKET,14,,,,0,25,eng
4,SİLGİ,15,silgi,4.0,16.575037200003862,1,25,eng
4,TERAS,16,,,,0,25,eng
4,PARA,17,para,3.0,1.170894999988377,1,25,eng
0,MASA,1,masa,1.0,3.014468000037596,1,24,eng
0,CAM,2,cam,2.0,2.141370600089431,1,24,eng
0,SU,3,,,,0,24,eng
0,İYİLİK,4,iyilik,5.0,3.0879665999673307,1,24,eng
0,TÜTÜN,5,tütün,3.0,2.936113100033253,1,24,eng
0,KELİME,6,,,,0,24,eng
1,ÖLÇEK,1,ölçek,1.0,4.322813299950212,1,24,eng
1,RAKAM,2,rakam,5.0,1.24588040006347,1,24,eng
1,BARDAK,3,bardak,2.0,3.832555199973285,1,24,eng
1,ÇANTA,4,,,,0,24,eng
1,YAZI,5,,,,0,24,eng
1,ŞİŞE,6,,,,0,24,eng
1,PARK,7,,,,0,24,eng
1,BİNA,8,,,,0,24,eng
1,MASA,9,masa,1.0,3.014468000037596,2,24,eng
1,KAĞIT,10,,,,0,24,eng
1,KALE,11,,,,0,24,eng
1,KOLAY,12,kolay,4.0,1.6805777999106797,1,24,eng
1,KALEM,13,kalem,3.0,1.7440841998904943,1,24,eng
1,EKRAN,14,,,,0,24,eng
1,KÖPEK,15,,,,0,24,eng
1,AĞAÇ,16,,,,0,24,eng
1,SARI,17,,,,0,24,eng
1,BEYİN,18,,,,0,24,eng
2,TABAK,1,,,,0,24,eng
2,TERLİK,2,,,,0,24,eng
2,İLAÇ,3,,,,0,24,eng
2,CÜZDAN,4,,,,0,24,eng
2,KAŞIK,5,,,,0,24,eng
2,BÜYÜK,6,,,,0,24,eng
2,SPOR,7,,,,0,24,eng
2,SEHPA,8,,,,0,24,eng
2,GRUP,9,,,,0,24,eng
2,KAPI,10,kapı,2.0,12.924209399847314,1,24,eng
2,KEDİ,11,,,,0,24,eng
2,KISA,12,,,,0,24,eng
2,DEFTER,13,,,,0,24,eng
2,ŞİŞE,14,,,,0,24,eng
2,ELMA,15,,,,0,24,eng
2,TOPLU,16,,,,0,24,eng
2,KOLTUK,17,koltuk,6.0,2.796024299925193,2,24,eng
3,YATAK,1,,,,0,24,eng
3,ÇİÇEK,2,çiçek,4.0,1.7656421000137923,1,24,eng
3,PARKUR,3,,,,0,24,eng
3,KOKU,4,,,,0,24,eng
3,SALÇA,5,,,,0,24,eng
3,ODA,6,,,,0,24,eng
3,KÜÇÜK,7,,,,0,24,eng
3,KİTAP,8,,,,0,24,eng
3,CAM,9,cam,2.0,2.141370600089431,2,24,eng
3,TOPRAK,10,toprak,8.0,9.49649990000762,1,24,eng
3,DÜĞME,11,,,,0,24,eng
3,LAMBA,12,,,,0,24,eng
3,KALAS,13,,,,0,24,eng
3,HALI,14,,,,0,24,eng
3,DOLAP,15,,,,0,24,eng
3,DUVAR,16,duvar,1.0,2.989944600034505,1,24,eng
3,FIRIN,17,fırın,2.0,1.3635372000280768,1,24,eng
4,PARA,1,para,2.0,4.682589299976826,1,24,eng
4,SİLGİ,2,,,,0,24,eng
4,MARKET,3,,,,0,24,eng
4,MEKTUP,4,,,,0,24,eng
4,DERGİ,5,,,,0,24,eng
4,HALKA,6,,,,0,24,eng
4,ZEMİN,7,,,,0,24,eng
4,KUTU,8,,,,0,24,eng
4,TAHTA,9,,,,0,24,eng
4,BAHÇE,10,,,,0,24,eng
4,TERAS,11,,,,0,24,eng
4,HARİTA,12,,,,0,24,eng
4,KALIP,13,,,,0,24,eng
4,ÇORAP,14,,,,0,24,eng
4,SIRA,15,,,,0,24,eng
4,FIRIN,16,fırın,2.0,1.3635372000280768,2,24,eng
4,KASA,17,,,,0,24,eng
0,MASA,1,masa,1.0,3.4367148999590427,1,23,eng
0,CAM,2,cam,2.0,1.30589980003424,1,23,eng
0,SU,3,su,3.0,1.024620900163427,1,23,eng
0,İYİLİK,4,iyilik,4.0,4.581055499846116,1,23,eng
0,TÜTÜN,5,tütün,5.0,2.338853299850598,1,23,eng
0,KELİME,6,kelime,10.0,26.07889640005305,2,23,eng
1,BİNA,1,bina,1.0,3.075730500044301,1,23,eng
1,YAZI,2,yazı,2.0,1.7706929000560194,1,23,eng
1,KAĞIT,3,,,,0,23,eng
1,RAKAM,4,rakam,3.0,2.7254724998492748,1,23,eng
1,KALEM,5,,,,0,23,eng
1,PARK,6,,,,0,23,eng
1,SARI,7,,,,0,23,eng
1,MASA,8,masa,1.0,3.4367148999590427,2,23,eng
1,BARDAK,9,bardak,7.0,2.665622300002724,1,23,eng
1,ÇANTA,10,,,,0,23,eng
1,AĞAÇ,11,,,,0,23,eng
1,BEYİN,12,,,,0,23,eng
1,ŞİŞE,13,,,,0,23,eng
1,ÖLÇEK,14,ölçek,8.0,6.385122299892828,1,23,eng
1,KALE,15,,,,0,23,eng
1,EKRAN,16,,,,0,23,eng
1,KOLAY,17,,,,0,23,eng
1,KÖPEK,18,köpek,5.0,2.2915539999958128,1,23,eng
2,DEFTER,1,defter,1.0,3.459076300030574,1,23,eng
2,KISA,2,kısa,2.0,1.3336209999397397,1,23,eng
2,TOPLU,3,toplu,3.0,1.6679177000187335,1,23,eng
2,SPOR,4,,,,0,23,eng
2,BÜYÜK,5,büyük,4.0,1.826496999943629,1,23,eng
2,KOLTUK,6,,,,0,23,eng
2,ELMA,7,,,,0,23,eng
2,İLAÇ,8,ilaç,8.0,56.85973759996705,1,23,eng
2,TERLİK,9,,,,0,23,eng
2,KAŞIK,10,,,,0,23,eng
2,KEDİ,11,kedi,5.0,1.5624214000999928,1,23,eng
2,CÜZDAN,12,cüzdan,11.0,14.2569542999845,2,23,eng
2,ŞİŞE,13,,,,0,23,eng
2,TABAK,14,,,,0,23,eng
2,GRUP,15,,,,0,23,eng
2,KAPI,16,kapı,5.0,8.180797799956053,2,23,eng
2,SEHPA,17,sehpa,6.0,2.7623048999812454,1,23,eng
3,KÜÇÜK,1,,,,0,23,eng
3,KOKU,2,,,,0,23,eng
3,TOPRAK,3,,,,0,23,eng
3,DÜĞME,4,,,,0,23,eng
3,FIRIN,5,fırın,3.0,3.2624830999411643,2,23,eng
3,HALI,6,halı,1.0,3.6148634999990463,1,23,eng
3,LAMBA,7,lamba,7.0,25.93195670004934,1,23,eng
3,DOLAP,8,,,,0,23,eng
3,PARKUR,9,,,,0,23,eng
3,KİTAP,10,,,,0,23,eng
3,YATAK,11,yatak,3.0,1.685293799964711,1,23,eng
3,ÇİÇEK,12,,,,0,23,eng
3,ODA,13,,,,0,23,eng
3,CAM,14,cam,2.0,1.30589980003424,2,23,eng
3,DUVAR,15,duvar,2.0,4.193827700102702,1,23,eng
3,KALAS,16,,,,0,23,eng
3,SALÇA,17,,,,0,23,eng
4,HALKA,1,halka,1.0,3.130174499936402,1,23,eng
4,KALIP,2,kalıp,2.0,2.9920304999686778,1,23,eng
4,DERGİ,3,,,,0,23,eng
4,TERAS,4,,,,0,23,eng
4,TAHTA,5,,,,0,23,eng
4,HARİTA,6,harita,4.0,3.555683800019324,1,23,eng
4,FIRIN,7,fırın,3.0,3.2624830999411643,1,23,eng
4,SİLGİ,8,silgi,7.0,21.4532139999792,1,23,eng
4,MEKTUP,9,,,,0,23,eng
4,PARA,10,para,12.0,3.212278000079096,1,23,eng
4,KUTU,11,,,,0,23,eng
4,ZEMİN,12,,,,0,23,eng
4,KASA,13,,,,0,23,eng
4,ÇORAP,14,çorap,9.0,1.977403500117361,1,23,eng
4,BAHÇE,15,,,,0,23,eng
4,MARKET,16,market,8.0,1.849405100103468,1,23,eng
4,SIRA,17,sıra,7.0,36.80926530016586,2,23,eng
0,MASA,1,masa,1.0,7.310079700080678,1,22,eng
0,CAM,2,,,,0,22,eng
0,SU,3,,,,0,22,eng
0,İYİLİK,4,iyilik,4.0,2.168852200033143,1,22,eng
0,TÜTÜN,5,tütün,5.0,3.2166632001753896,1,22,eng
0,KELİME,6,,,,0,22,eng
1,ŞİŞE,1,şişe,3.0,1.6568648000247777,1,22,eng
1,SARI,2,sarı,2.0,1.6003537001088262,1,22,eng
1,AĞAÇ,3,,,,0,22,eng
1,KALEM,4,,,,0,22,eng
1,KÖPEK,5,,,,0,22,eng
1,BARDAK,6,,,,0,22,eng
1,ÇANTA,7,çanta,4.0,1.7961269000079485,1,22,eng
1,KAĞIT,8,,,,0,22,eng
1,MASA,9,masa,1.0,7.310079700080678,2,22,eng
1,ÖLÇEK,10,,,,0,22,eng
1,EKRAN,11,,,,0,22,eng
1,PARK,12,,,,0,22,eng
1,BEYİN,13,beyin,6.0,13.343571899924427,1,22,eng
1,KALE,14,,,,0,22,eng
1,RAKAM,15,,,,0,22,eng
1,YAZI,16,,,,0,22,eng
1,BİNA,17,,,,0,22,eng
1,KOLAY,18,,,,0,22,eng
2,KISA,1,,,,0,22,eng
2,KAŞIK,2,kaşık,6.0,1.6156673999503255,1,22,eng
2,KEDİ,3,kedi,4.0,4.093023200053722,1,22,eng
2,TERLİK,4,,,,0,22,eng
2,ELMA,5,,,,0,22,eng
2,KOLTUK,6,koltuk,7.0,3.001173699973151,2,22,eng
2,TABAK,7,,,,0,22,eng
2,CÜZDAN,8,,,,0,22,eng
2,BÜYÜK,9,,,,0,22,eng
2,KAPI,10,,,,0,22,eng
2,GRUP,11,,,,0,22,eng
2,DEFTER,12,,,,0,22,eng
2,SPOR,13,,,,0,22,eng
2,TOPLU,14,,,,0,22,eng
2,SEHPA,15,,,,0,22,eng
2,ŞİŞE,16,şişe,3.0,1.6568648000247777,2,22,eng
2,İLAÇ,17,,,,0,22,eng
3,ÇİÇEK,1,çiçek,2.0,1.4109414000995455,1,22,eng
3,TOPRAK,2,toprak,3.0,1.4479354000650346,1,22,eng
3,FIRIN,3,fırın,4.0,2.843374100048095,1,22,eng
3,HALI,4,,,,0,22,eng
3,YATAK,5,,,,0,22,eng
3,KÜÇÜK,6,küçük,5.0,4.595458300085738,2,22,eng
3,LAMBA,7,,,,0,22,eng
3,DÜĞME,8,,,,0,22,eng
3,CAM,9,,,,0,22,eng
3,KALAS,10,,,,0,22,eng
3,DUVAR,11,,,,0,22,eng
3,SALÇA,12,,,,0,22,eng
3,KOKU,13,,,,0,22,eng
3,PARKUR,14,,,,0,22,eng
3,ODA,15,oda,5.0,1.7153827999718487,1,22,eng
3,DOLAP,16,dolap,8.0,3.4751858001109213,1,22,eng
3,KİTAP,17,kitap,1.0,3.790101099992171,1,22,eng
4,SİLGİ,1,silgi,6.0,4.583027800079435,1,22,eng
4,SIRA,2,,,,0,22,eng
4,ZEMİN,3,zemin,5.0,5.146616300102323,1,22,eng
4,PARA,4,,,,0,22,eng
4,FIRIN,5,fırın,4.0,2.843374100048095,2,22,eng
4,KALIP,6,,,,0,22,eng
4,BAHÇE,7,bahçe,3.0,1.981780200032517,1,22,eng
4,KUTU,8,,,,0,22,eng
4,HALKA,9,,,,0,22,eng
4,ÇORAP,10,,,,0,22,eng
4,MEKTUP,11,,,,0,22,eng
4,HARİTA,12,,,,0,22,eng
4,DERGİ,13,dergi,10.0,4.888128099963069,1,22,eng
4,TAHTA,14,tahta,9.0,2.0416979000438005,1,22,eng
4,TERAS,15,,,,0,22,eng
4,KASA,16,,,,0,22,eng
4,MARKET,17,,,,0,22,eng
0,MASA,1,masa,1.0,2.900956599973142,1,21,eng
0,CAM,2,cam,2.0,1.3677878000307828,1,21,eng
0,SU,3,,,,0,21,eng
0,İYİLİK,4,,,,0,21,eng
0,TÜTÜN,5,tütün,3.0,5.561040000058711,1,21,eng
0,KELİME,6,,,,0,21,eng
1,ÇANTA,1,çanta,1.0,3.4676618999801576,1,21,eng
1,KALE,2,kale,2.0,1.0882165001239628,1,21,eng
1,KAĞIT,3,kağıt,3.0,1.8114593999926,1,21,eng
1,AĞAÇ,4,ağaç,7.0,3.0100400999654084,1,21,eng
1,ÖLÇEK,5,,,,0,21,eng
1,MASA,6,masa,1.0,2.900956599973142,2,21,eng
1,BARDAK,7,,,,0,21,eng
1,BEYİN,8,,,,0,21,eng
1,RAKAM,9,,,,0,21,eng
1,BİNA,10,,,,0,21,eng
1,EKRAN,11,ekran,5.0,1.4526268001645803,1,21,eng
1,YAZI,12,yazı,6.0,1.2495122998952866,1,21,eng
1,KÖPEK,13,,,,0,21,eng
1,PARK,14,,,,0,21,eng
1,KOLAY,15,,,,0,21,eng
1,ŞİŞE,16,,,,0,21,eng
1,SARI,17,,,,0,21,eng
1,KALEM,18,,,,0,21,eng
2,DEFTER,1,,,,0,21,eng
2,BÜYÜK,2,büyük,6.0,2.809451000066474,1,21,eng
2,KAŞIK,3,,,,0,21,eng
2,ŞİŞE,4,,,,0,21,eng
2,KAPI,5,,,,0,21,eng
2,ELMA,6,,,,0,21,eng
2,TABAK,7,,,,0,21,eng
2,KISA,8,kısa,3.0,2.232554499991238,2,21,eng
2,KEDİ,9,kedi,8.0,0.9374886997975408,1,21,eng
2,TOPLU,10,,,,0,21,eng
2,SPOR,11,,,,0,21,eng
2,SEHPA,12,sehpa,2.0,3.3524136999621987,1,21,eng
2,TERLİK,13,,,,0,21,eng
2,GRUP,14,,,,0,21,eng
2,KOLTUK,15,koltuk,5.0,2.156345499912277,1,21,eng
2,İLAÇ,16,ilaç,7.0,1.0802775998599827,1,21,eng
2,CÜZDAN,17,,,,0,21,eng
3,HALI,1,,,,0,21,eng
3,DÜĞME,2,,,,0,21,eng
3,ODA,3,,,,0,21,eng
3,TOPRAK,4,,,,0,21,eng
3,ÇİÇEK,5,çiçek,5.0,2.9761083000339568,1,21,eng
3,DOLAP,6,,,,0,21,eng
3,YATAK,7,,,,0,21,eng
3,FIRIN,8,,,,0,21,eng
3,LAMBA,9,,,,0,21,eng
3,SALÇA,10,,,,0,21,eng
3,PARKUR,11,,,,0,21,eng
3,DUVAR,12,,,,0,21,eng
3,KİTAP,13,,,,0,21,eng
3,CAM,14,cam,2.0,1.3677878000307828,2,21,eng
3,KALAS,15,kalas,2.0,1.3974974998272955,1,21,eng
3,KÜÇÜK,16,küçük,3.0,1.940640500048176,1,21,eng
3,KOKU,17,,,,0,21,eng
4,HARİTA,1,,,,0,21,eng
4,TERAS,2,,,,0,21,eng
4,SIRA,3,,,,0,21,eng
4,MEKTUP,4,,,,0,21,eng
4,ÇORAP,5,,,,0,21,eng
4,ZEMİN,6,,,,0,21,eng
4,FIRIN,7,,,,0,21,eng
4,HALKA,8,,,,0,21,eng
4,KASA,9,,,,0,21,eng
4,PARA,10,,,,0,21,eng
4,TAHTA,11,,,,0,21,eng
4,SİLGİ,12,,,,0,21,eng
4,KUTU,13,,,,0,21,eng
4,MARKET,14,,,,0,21,eng
4,BAHÇE,15,,,,0,21,eng
4,DERGİ,16,,,,0,21,eng
4,KALIP,17,,,,0,21,eng
0,MASA,1,MASA,1.0,2.8963673999533057,1,20,soc
0,CAM,2,CAM,2.0,1.7793320999480784,1,20,soc
0,SU,3,,,,0,20,soc
0,İYİLİK,4,İYİLİK,4.0,2.489274299936369,1,20,soc
0,TÜTÜN,5,TÜTÜN,3.0,2.167289200006053,1,20,soc
0,KELİME,6,KELİME,5.0,2.7118212000932544,1,20,soc
1,PARK,1,PARK,1.0,2.723249000031501,1,20,soc
1,EKRAN,2,EKRAN,2.0,2.547367300023325,1,20,soc
1,BARDAK,3,,,,0,20,soc
1,YAZI,4,YAZI,5.0,1.8733161999844008,1,20,soc
1,KÖPEK,5,,,,0,20,soc
1,RAKAM,6,,,,0,20,soc
1,KAĞIT,7,,,,0,20,soc
1,ÖLÇEK,8,,,,0,20,soc
1,ÇANTA,9,,,,0,20,soc
1,KALEM,10,KALEM,4.0,2.298321899957955,1,20,soc
1,BEYİN,11,,,,0,20,soc
1,KOLAY,12,,,,0,20,soc
1,BİNA,13,,,,0,20,soc
1,AĞAÇ,14,,,,0,20,soc
1,ŞİŞE,15,ŞİŞE,3.0,2.0231194000225514,1,20,soc
1,KABLO,16,,,,0,20,soc
1,KALE,17,,,,0,20,soc
1,SARI,18,,,,0,20,soc
2,TAŞLIK,1,,,,0,20,soc
2,CÜZDAN,2,,,,0,20,soc
2,BÜYÜK,3,,,,0,20,soc
2,ELMA,4,,,,0,20,soc
2,GRUP,5,,,,0,20,soc
2,KOLTUK,6,,,,0,20,soc
2,TABAK,7,,,,0,20,soc
2,SPOR,8,,,,0,20,soc
2,TOPLU,9,,,,0,20,soc
2,İLAÇ,10,,,,0,20,soc
2,KAŞIK,11,,,,0,20,soc
2,TERLİK,12,TERLİK,2.0,6.0973976999521255,1,20,soc
2,DEFTER,13,,,,0,20,soc
2,SEHPA,14,,,,0,20,soc
2,KEDİ,15,,,,0,20,soc
2,KISA,16,,,,0,20,soc
2,KAPI,17,KAPI,1.0,3.5985947999870405,1,20,soc
3,YATAK,1,YATAK,4.0,8.187084599980153,1,20,soc
3,SALÇA,2,,,,0,20,soc
3,ÇİÇEK,3,,,,0,20,soc
3,DOLAP,4,,,,0,20,soc
3,DUVAR,5,,,,0,20,soc
3,DÜĞME,6,,,,0,20,soc
3,TOPRAK,7,,,,0,20,soc
3,KALAS,8,,,,0,20,soc
3,KİTAP,9,,,,0,20,soc
3,LAMBA,10,,,,0,20,soc
3,ODA,11,,,,0,20,soc
3,PARKUR,12,,,,0,20,soc
3,KÜÇÜK,13,KÜÇÜK,3.0,4.7395683999639004,1,20,soc
3,KOLA,14,,,,0,20,soc
3,HALI,15,,,,0,20,soc
3,KOKU,16,KOKU,2.0,1.833400100003928,1,20,soc
3,FIRIN,17,FIRIN,1.0,3.3352096000453457,1,20,soc
4,DERGİ,1,,,,0,20,soc
4,KUTU,2,,,,0,20,soc
4,HALKA,3,,,,0,20,soc
4,ZEMİN,4,,,,0,20,soc
4,BAHÇE,5,,,,0,20,soc
4,SIRA,6,,,,0,20,soc
4,MEKTUP,7,,,,0,20,soc
4,TERAS,8,,,,0,20,soc
4,MARKET,9,,,,0,20,soc
4,TAHTA,10,,,,0,20,soc
4,KASA,11,,,,0,20,soc
4,ÇORAP,12,,,,0,20,soc
4,KALIP,13,,,,0,20,soc
4,HARİTA,14,HARİTA,4.0,2.799602900049649,1,20,soc
4,SULUK,15,SULUK,3.0,3.8168576000025496,1,20,soc
4,PARA,16,PARA,2.0,2.069633499952033,1,20,soc
4,SİLGİ,17,,,,0,20,soc
0,MASA,1,masa,1.0,14.474465199979022,1,20,eng
0,CAM,2,cam,2.0,14.474465199979022,1,20,eng
0,SU,3,su,3.0,14.474465199979022,1,20,eng
0,İYİLİK,4,iyilik,4.0,14.474465199979022,1,20,eng
0,TÜTÜN,5,tütün,5.0,14.474465199979022,1,20,eng
0,KELİME,6,kelime,10.0,3.921776100061834,1,20,eng
1,KÖPEK,1,köpek,2.0,1.5325261999387294,1,20,eng
1,PARK,2,park,3.0,1.4671816998161376,1,20,eng
1,YAZI,3,yazı,5.0,1.9314319998957217,1,20,eng
1,RAKAM,4,,,,0,20,eng
1,BİNA,5,bina,4.0,2.4130514999851584,1,20,eng
1,KOLAY,6,kolay,8.0,7.672040000092238,2,20,eng
1,MASA,7,masa,1.0,14.474465199979022,2,20,eng
1,BARDAK,8,,,,0,20,eng
1,ÖLÇEK,9,,,,0,20,eng
1,SARI,10,,,,0,20,eng
1,AĞAÇ,11,,,,0,20,eng
1,BEYİN,12,,,,0,20,eng
1,ŞİŞE,13,şişe,9.0,1.1909940999466926,1,20,eng
1,KALEM,14,kalem,6.0,1.6580549001228064,1,20,eng
1,KAĞIT,15,kağıt,7.0,1.5288464000914246,1,20,eng
1,KALE,16,,,,0,20,eng
1,EKRAN,17,,,,0,20,eng
1,ÇANTA,18,çanta,1.0,3.577482599997893,1,20,eng
2,TERLİK,1,terlik,2.0,2.7002125999424607,1,20,eng
2,CÜZDAN,2,,,,0,20,eng
2,BÜYÜK,3,,,,0,20,eng
2,SPOR,4,,,,0,20,eng
2,DEFTER,5,,,,0,20,eng
2,TABAK,6,,,,0,20,eng
2,ELMA,7,,,,0,20,eng
2,ŞİŞE,8,şişe,9.0,1.1909940999466926,2,20,eng
2,KISA,9,kısa,6.0,5.808601099997759,1,20,eng
2,KAPI,10,kapı,4.0,1.0045558998826891,1,20,eng
2,İLAÇ,11,,,,0,20,eng
2,TOPLU,12,,,,0,20,eng
2,GRUP,13,,,,0,20,eng
2,KOLTUK,14,,,,0,20,eng
2,KEDİ,15,kedi,5.0,1.580501499818638,1,20,eng
2,KAŞIK,16,kaşık,3.0,1.2005960999522358,1,20,eng
2,SEHPA,17,sehpa,1.0,3.1802460998296738,1,20,eng
3,FIRIN,1,fırın,2.0,1.4730122000910342,1,20,eng
3,ODA,2,oda,3.0,0.6205707001499832,1,20,eng
3,YATAK,3,yatak,4.0,1.2894351999275386,1,20,eng
3,CAM,4,cam,2.0,14.474465199979022,2,20,eng
3,LAMBA,5,,,,0,20,eng
3,TOPRAK,6,,,,0,20,eng
3,KALAS,7,kalas,7.0,7.541462399996817,1,20,eng
3,KÜÇÜK,8,,,,0,20,eng
3,ÇİÇEK,9,çiçek,7.0,3.5290933998767287,2,20,eng
3,PARKUR,10,,,,0,20,eng
3,DOLAP,11,dolap,8.0,1.5398516999557614,1,20,eng
3,DUVAR,12,duvar,6.0,1.8859717000741512,1,20,eng
3,HALI,13,,,,0,20,eng
3,SALÇA,14,,,,0,20,eng
3,KOKU,15,,,,0,20,eng
3,KİTAP,16,,,,0,20,eng
3,DÜĞME,17,düğme,1.0,2.412976500112564,1,20,eng
4,MEKTUP,1,,,,0,20,eng
4,TERAS,2,,,,0,20,eng
4,PARA,3,,,,0,20,eng
4,SIRA,4,,,,0,20,eng
4,HALKA,5,,,,0,20,eng
4,KUTU,6,,,,0,20,eng
4,ÇORAP,7,,,,0,20,eng
4,KASA,8,,,,0,20,eng
4,TAHTA,9,,,,0,20,eng
4,DERGİ,10,dergi,5.0,1.41941410000436,1,20,eng
4,SİLGİ,11,silgi,4.0,26.08821419999004,1,20,eng
4,KALIP,12,,,,0,20,eng
4,HARİTA,13,,,,0,20,eng
4,MARKET,14,,,,0,20,eng
4,BAHÇE,15,,,,0,20,eng
4,ZEMİN,16,zemin,2.0,1.4014206998981535,1,20,eng
4,FIRIN,17,fırın,2.0,1.4730122000910342,2,20,eng
0,MASA,1,masa,1.0,2.5304135999999744,1,2,soc
0,CAM,2,cam,2.0,1.0530555000000277,1,2,soc
0,SU,3,su,3.0,0.7830256000000873,1,2,soc
0,İYİLİK,4,iyilik,4.0,3.0435502999999926,1,2,soc
0,TÜTÜN,5,tütün,5.0,1.9255878000000168,1,2,soc
0,KELİME,6,kelime,6.0,2.736174599999913,1,2,soc
1,YAZI,1,yazı,1.0,2.631607499999973,1,2,soc
1,AĞAÇ,2,ağaç,2.0,1.463895999999977,1,2,soc
1,ÇANTA,3,,,,0,2,soc
1,RAKAM,4,,,,0,2,soc
1,BİNA,5,,,,0,2,soc
1,KALEM,6,kalem,3.0,0.8199983000001794,1,2,soc
1,ŞİŞE,7,,,,0,2,soc
1,PARK,8,,,,0,2,soc
1,SARI,9,,,,0,2,soc
1,KABLO,10,,,,0,2,soc
1,KALE,11,kale,4.0,1.887013100000104,1,2,soc
1,BARDAK,12,bardak,5.0,1.2511879999999564,1,2,soc
1,BEYİN,13,,,,0,2,soc
1,KAĞIT,14,kağıt,8.0,10.99753970000006,1,2,soc
1,EKRAN,15,,,,0,2,soc
1,ÖLÇEK,16,,,,0,2,soc
1,KÖPEK,17,,,,0,2,soc
1,KOLAY,18,,,,0,2,soc
2,SPOR,1,spor,8.0,5.196129100000007,1,2,soc
2,TAŞLIK,2,taşlık,6.0,1.092528899999934,1,2,soc
2,GRUP,3,,,,0,2,soc
2,İLAÇ,4,,,,0,2,soc
2,ELMA,5,,,,0,2,soc
2,TOPLU,6,,,,0,2,soc
2,TABAK,7,,,,0,2,soc
2,KISA,8,,,,0,2,soc
2,KOLTUK,9,koltuk,5.0,1.2683514999998806,1,2,soc
2,KAŞIK,10,,,,0,2,soc
2,DEFTER,11,,,,0,2,soc
2,CÜZDAN,12,,,,0,2,soc
2,KAPI,13,kapı,1.0,2.0621960999999374,1,2,soc
2,TERLİK,14,terlik,2.0,1.2684392999999543,1,2,soc
2,SEHPA,15,sehpa,3.0,0.8815037000001666,1,2,soc
2,BÜYÜK,16,,,,0,2,soc
2,KEDİ,17,kedi,4.0,0.6474561999998514,1,2,soc
3,TOPRAK,1,,,,0,2,soc
3,DUVAR,2,duvar,4.0,10.254380899999887,1,2,soc
3,PARKUR,3,,,,0,2,soc
3,KOLA,4,kola,5.0,11.961759100000108,1,2,soc
3,KÜÇÜK,5,küçük,3.0,2.682825099999945,1,2,soc
3,SALÇA,6,,,,0,2,soc
3,HALI,7,halı,4.0,1.2842891000000236,2,2,soc
3,LAMBA,8,,,,0,2,soc
3,KOKU,9,,,,0,2,soc
3,ÇİÇEK,10,,,,0,2,soc
3,DOLAP,11,,,,0,2,soc
3,DÜĞME,12,,,,0,2,soc
3,FIRIN,13,,,,0,2,soc
3,KİTAP,14,,,,0,2,soc
3,KALAS,15,kalas,2.0,0.7164559000000281,1,2,soc
3,ODA,16,oda,1.0,1.3914062999999717,1,2,soc
3,YATAK,17,,,,0,2,soc
4,HARİTA,1,harita,5.0,6.0628589000000375,1,2,soc
4,SULUK,2,,,,0,2,soc
4,HALKA,3,,,,0,2,soc
4,MARKET,4,,,,0,2,soc
4,SİLGİ,5,,,,0,2,soc
4,TAHTA,6,,,,0,2,soc
4,PARA,7,,,,0,2,soc
4,DERGİ,8,,,,0,2,soc
4,TERAS,9,,,,0,2,soc
4,BAHÇE,10,,,,0,2,soc
4,SIRA,11,,,,0,2,soc
4,ÇORAP,12,,,,0,2,soc
4,ZEMİN,13,zemin,1.0,1.1565648999999212,1,2,soc
4,KALIP,14,kalıp,2.0,1.2626707000001716,1,2,soc
4,KASA,15,,,,0,2,soc
4,KUTU,16,,,,0,2,soc
4,MEKTUP,17,,,,0,2,soc
0,MASA,1,masa,1.0,1.4656227000014042,1,2,eng
0,CAM,2,CAM,2.0,0.9647969999969064,1,2,eng
0,SU,3,SU,3.0,0.8651683999996749,1,2,eng
0,İYİLİK,4,İYİLİK,4.0,1.2695094999980938,1,2,eng
0,TÜTÜN,5,,,,0,2,eng
0,KELİME,6,KELİME,5.0,1.2460945999991964,1,2,eng
1,KÖPEK,1,KÖPEK,1.0,6.998158200000034,1,2,eng
1,KOLAY,2,KOLAY,2.0,7.99468319999869,1,2,eng
1,BARDAK,3,BARDAK,3.0,1.491296100000909,1,2,eng
