,LISTID,PRESENTED_WORD,PRESENT_POSITION,HIT,PARTICIPANT_GROUP,MOST_SIM_VAL,MOST_SIM_DIST,AVG_SIM_PREV_1,AVG_CONTRAST_1,AVG_SIM_PREV_5,AVG_CONTRAST_5,PREV_SIM,STM_SEMANTIC_D,STM_MAX_SIM,STM_MAX_SIM_DIST,STM_MAX_SIM_POS,UNIQUENESS,PRESENT_ZONE,SAME_CLUSTER_IN_Z1,SAME_CLUSTER_IN_Z2,SAME_CLUSTER_IN_Z3,SAME_CLUSTER_IN_Z1_COUNT,SAME_CLUSTER_IN_Z2_COUNT,SAME_CLUSTER_IN_Z3_COUNT,CATEGORY_IN_STM_4,CATEGORY_IN_STM_1,CLUSTER,P_ID
1724,4,KUTU,17,1,eng,0.808938780912267,6.0,0.2096698121444681,0.7039292142615761,0.2971471410442432,0.5093024335023895,0.2096698121444681,1.6559139932473763,0.36502025028410534,4,12,0.5293148485396799,3,0,0,1,0,0,2,0,0,0,eng2
1731,1,KALE,1,1,soc,,,,0.5980463529226094,,0.5500475333159138,,0.0,1.0,0,0,1.0,1,1,1,1,1,1,1,0,0,0,soc19
1732,1,KALEM,2,1,soc,0.5201944127892401,1.0,0.5201944127892401,0.48875099253418,0.5201944127892401,0.44261666075297157,0.5201944127892401,0.0,0.5201944127892401,1,0,0.5980463529226094,1,1,1,0,2,1,0,0,0,8,soc19
1733,1,RAKAM,3,0,soc,0.5024065825084536,1.0,0.5024065825084536,0.6036159250608751,0.27375363042970047,0.5251239897881158,0.5024065825084536,0.5201944127892401,0.5024065825084536,1,1,0.6491957643909958,1,1,1,0,2,1,0,1,1,8,soc19
1734,1,SARI,4,0,soc,0.36595312886614795,3.0,0.13199108536387683,0.6132339115536258,0.26007127409393926,0.5389055862544845,0.13199108536387683,1.0677016736486409,0.36595312886614795,3,0,0.5767466101527876,1,1,1,0,1,1,0,0,0,2,soc19
1735,1,KAĞIT,5,0,soc,0.6893193775666414,3.0,0.4571760663374574,0.49507306988794997,0.478376395074508,0.35643948739754594,0.4571760663374574,1.847915495930459,0.6893193775666414,3,1,0.4581790069648485,2,0,1,1,0,1,1,0,0,9,soc19
1736,1,ŞİŞE,6,0,soc,0.6004810975542849,1.0,0.6004810975542849,0.5586781736501524,0.25682061188465577,0.4651543883604887,0.6004810975542849,2.655920657090247,0.6004810975542849,1,4,0.570294250243621,2,1,1,1,1,1,1,0,0,0,soc19
1737,1,ÖLÇEK,7,0,soc,0.496776122821186,4.0,0.19672750050227128,0.6755256121254962,0.2981613176449198,0.5061356720930537,0.19672750050227128,2.064798349075402,0.496776122821186,4,2,0.5595622295212022,2,0,1,1,0,1,1,0,0,1,soc19
1738,1,BARDAK,8,0,soc,0.9133266973789964,2.0,0.19146540297900771,0.6576524925434011,0.49165312578858894,0.39375062539607997,0.19146540297900771,1.890376290554968,0.9133266973789964,2,5,0.4002055129857507,2,1,1,0,1,1,0,1,0,2,soc19
1739,1,YAZI,9,0,soc,0.7730691951070705,7.0,0.17840851920768158,0.6212081582344127,0.26214845137196063,0.5167179797850638,0.17840851920768158,3.0321542496861005,0.4699779847941003,4,4,0.5726100372000573,2,1,1,0,2,1,0,0,0,8,soc19
1740,1,AĞAÇ,10,0,soc,0.8790552457670859,5.0,0.3754979357132496,0.5463361309876666,0.6142908327968573,0.35331585893750317,0.3754979357132496,2.0001900035578375,0.7102854000778898,2,7,0.4278110389456169,3,0,1,1,0,1,1,0,0,9,soc19
1741,1,ÇANTA,11,1,soc,0.7290655094278011,5.0,0.456667922479698,0.5657958567550394,0.3951588496590948,0.46625371674808247,0.456667922479698,2.3589365618682105,0.4930966381115681,3,7,0.5547122053201157,3,0,0,1,0,0,1,0,0,5,soc19
1742,1,BEYİN,12,0,soc,0.4868718316772624,3.0,0.2770681081099094,0.5284569396315548,0.36269668218642515,0.45105137167641485,0.2770681081099094,2.4127711139846153,0.4868718316772624,3,8,0.5077024367711316,3,0,0,1,0,0,2,0,0,6,soc19
1743,1,KÖPEK,13,1,soc,0.7030623490479981,1.0,0.7030623490479981,0.5231793037320285,0.5003626206296576,0.4479640483112055,0.7030623490479981,2.0896685714307184,0.7030623490479981,1,11,0.4386581326488076,3,0,0,1,0,0,2,1,1,6,soc19
1744,1,PARK,14,0,soc,0.5999582642389087,4.0,0.3129821028808094,0.543802178042808,0.33876345072944314,0.48906153037882805,0.3129821028808094,2.921466353550163,0.5999582642389087,4,9,0.5124194278276575,3,0,0,1,0,0,2,0,0,3,soc19
1745,1,BİNA,15,1,soc,0.526662887280119,1.0,0.526662887280119,0.5820107220824137,0.36126593631600706,0.47814628450366725,0.526662887280119,2.39462883767657,0.526662887280119,1,13,0.5151277223216457,3,0,0,1,0,0,2,1,1,3,soc19
1746,1,EKRAN,16,0,soc,0.17971877537199893,9.0,0.10864459957961448,0.7151042092138618,0.09050475869794289,0.6195740151592735,0.10864459957961448,2.4355754664799134,0.13256015992885034,4,11,0.6718579592517591,3,0,1,1,0,1,1,0,0,1,soc19
1747,1,KOLAY,17,1,soc,0.4734206706671342,12.0,0.05184751822271495,0.6967122171656872,0.13768171013373487,0.6034398732837389,0.05184751822271495,1.394331002983146,0.21757328697261005,2,14,0.6419318139365762,3,0,0,1,0,0,1,0,0,7,soc19
1748,1,KABLO,18,0,soc,0.5725258870121184,7.0,0.20784660507107872,0.7046684621156782,0.28410836421823543,0.4995503027418744,0.20784660507107872,1.0169184888683251,0.34175146148381974,2,15,0.5086347596502747,3,1,1,1,1,1,1,0,0,0,soc19
1749,2,CÜZDAN,1,1,soc,,,,0.6939891213674392,,0.5132752486843181,,0.0,1.0,0,0,1.0,1,1,0,1,1,0,1,0,0,5,soc19
1750,2,KISA,2,1,soc,0.23489056884888554,1.0,0.23489056884888554,0.6201203750448245,0.23489056884888554,0.5563292199602756,0.23489056884888554,0.0,0.23489056884888554,1,0,0.6939891213674392,1,1,1,0,1,2,0,0,0,7,soc19
1751,2,GRUP,3,0,soc,0.26950637178403114,1.0,0.26950637178403114,0.6066807738343953,0.19800089826455797,0.5493080616257977,0.26950637178403114,0.23489056884888554,0.26950637178403114,1,1,0.642801331635193,1,1,0,1,1,0,1,0,0,1,soc19
1752,2,SEHPA,4,0,soc,0.874047692873124,3.0,0.3182930925394769,0.6129976402108533,0.4253931800836373,0.4229939863836657,0.3182930925394769,0.6308923653780015,0.874047692873124,3,0,0.5585359929111235,1,1,0,1,1,0,1,0,0,0,soc19
1753,2,BÜYÜK,5,0,soc,0.5207710106964843,3.0,0.17567105967957808,0.6081963178887525,0.2986148862975921,0.48304365120824755,0.17567105967957808,1.9070719056289134,0.5207710106964843,3,1,0.5320772969972675,2,1,1,0,1,2,0,1,0,7,soc19
1754,2,ELMA,6,0,soc,0.3613344312106457,1.0,0.3613344312106457,0.5521679814326086,0.2038036993352664,0.5268134801647943,0.3613344312106457,1.567511153298796,0.3613344312106457,1,4,0.6296825606114385,2,0,1,1,0,2,2,0,0,2,soc19
1755,2,TABAK,7,0,soc,0.7168752276890751,3.0,0.46841613079330613,0.5617924585747724,0.39025434180333357,0.44557298386330546,0.46841613079330613,1.3335724400120703,0.7168752276890751,3,3,0.4598571450974367,2,0,1,1,0,2,2,1,1,2,soc19
1756,2,TOPLU,8,0,soc,0.4690134993133757,6.0,0.18539221341681766,0.7307196686322613,0.22526842973409159,0.549615065668644,0.18539221341681766,2.303327038541921,0.30747062185491775,4,3,0.6360200322177187,2,1,1,0,1,2,0,1,0,7,soc19
1757,2,KOLTUK,9,0,soc,0.7434975641506587,5.0,0.01849475765938148,0.7676783137214847,0.2365012232069049,0.5648639136647021,0.01849475765938148,1.602788920753924,0.24766921532422653,2,6,0.6652742793871739,2,0,1,0,0,1,0,0,0,3,soc19
1758,2,DEFTER,10,0,soc,0.627572112708787,9.0,0.06473413798294957,0.6548751896449333,0.19865407157314524,0.5087409625937858,0.06473413798294957,1.0706882114096528,0.28012849203078116,2,7,0.5774017332063816,3,0,0,1,0,0,1,0,0,8,soc19
1759,2,KEDİ,11,1,soc,0.7842057585918668,7.0,0.3119669231405654,0.5170432630935089,0.37805125572406456,0.3710288310930756,0.3119669231405654,1.0548773511343859,0.45868189500698364,4,6,0.5065560222287664,3,0,0,1,0,0,1,0,0,6,soc19
1760,2,KAPI,12,0,soc,0.8191831838889087,8.0,0.6249684131058864,0.5423053960678119,0.38539686078949476,0.4601890704432424,0.6249684131058864,1.1652037645154953,0.6249684131058864,1,10,0.46827322604830723,3,1,0,1,1,0,1,0,0,0,soc19
1761,2,KAŞIK,13,0,soc,0.9312959692780304,6.0,0.3506965628825089,0.5620624802162945,0.407232035891535,0.4058174583777938,0.3506965628825089,1.8906449273727701,0.83247450901758,2,10,0.4603266314369856,3,0,1,1,0,2,2,0,0,2,soc19
1762,2,TERLİK,14,0,soc,0.8204713648780362,10.0,0.6548200500864441,0.4966699123545989,0.4586942891585936,0.37013145147527404,0.6548200500864441,2.774780607108999,0.6789120984624636,3,10,0.45969314933376004,3,1,0,1,1,0,1,0,0,5,soc19
1763,2,İLAÇ,15,1,soc,0.5590760257125165,1.0,0.5590760257125165,0.5555274832430768,0.4441958648382375,0.4852583623590828,0.5590760257125165,3.6714702080062196,0.5590760257125165,1,13,0.5263444922072562,3,0,0,1,0,0,1,0,0,4,soc19
1764,2,TAŞLIK,16,1,soc,0.9044878180247089,2.0,0.4144573313521442,0.5963208895658276,0.7110464268325685,0.37750030436231385,0.4144573313521442,2.755751243984758,0.9044878180247089,2,13,0.37990547911019446,3,0,1,1,0,2,2,1,0,2,soc19
1765,2,SPOR,17,0,soc,0.5270647491536371,3.0,0.14479414979768762,0.7325979060636111,0.20360459542748224,0.6340660774776763,0.14479414979768762,3.8225304237398263,0.5270647491536371,3,13,0.6222359930980222,3,1,0,1,1,0,1,0,0,1,soc19
1766,3,KOLA,1,1,soc,,,,0.46545425643119187,,0.4565638813662769,,0.0,1.0,0,0,1.0,1,1,1,0,1,1,0,0,0,2,soc19
1767,3,SALÇA,2,0,soc,0.8559760341270273,1.0,0.8559760341270273,0.38203893963709634,0.8559760341270273,0.416898060618776,0.8559760341270273,0.0,0.8559760341270273,1,0,0.46545425643119187,1,1,0,1,2,0,3,0,0,0,soc19
1768,3,LAMBA,3,0,soc,0.8145371713165205,1.0,0.8145371713165205,0.5172856850046477,0.7194945438197871,0.45120772323234015,0.8145371713165205,0.8559760341270273,0.8145371713165205,1,1,0.4735061083339853,1,1,0,1,2,0,3,1,1,0,soc19
1769,3,KİTAP,4,0,soc,0.2957067338444503,1.0,0.2957067338444503,0.6199092432634342,0.15806859572014217,0.5553127789627225,0.2957067338444503,2.2949651217666016,0.2957067338444503,1,2,0.6708024836083153,1,1,0,0,1,0,0,0,0,8,soc19
1770,3,TOPRAK,5,0,soc,0.3450196440346835,3.0,0.19083548758034863,0.5796403440173403,0.2617843633932465,0.4919729087643733,0.19083548758034863,2.7691709089270278,0.3450196440346835,3,1,0.5714603122148028,2,0,1,1,0,1,1,0,0,4,soc19
1771,3,ÇİÇEK,6,0,soc,0.6641148065340642,5.0,0.5057224384953654,0.5716531887367631,0.4639486835115821,0.426890547219803,0.5057224384953654,2.006264117903789,0.5057224384953654,1,4,0.48676381200397034,2,1,1,0,1,1,0,0,0,2,soc19
1772,3,PARKUR,7,0,soc,0.41385861769400684,4.0,0.13541752584958422,0.678812529901818,0.24366100365376236,0.5498862550586806,0.13541752584958422,1.9263529086364188,0.41385861769400684,4,2,0.5755929395320178,2,0,1,1,0,1,3,0,0,3,soc19
1773,3,KÜÇÜK,8,0,soc,0.7185540294184415,2.0,0.19396905448262136,0.5693059132167071,0.38038554493571564,0.428286909120544,0.19396905448262136,1.5545004448664168,0.7185540294184415,2,5,0.4663155982527597,2,0,1,0,0,2,0,0,0,7,soc19
1774,3,KALAS,9,0,soc,0.5165683044205327,1.0,0.5165683044205327,0.6086997968010532,0.293685751912906,0.5409926083143434,0.5165683044205327,2.0581546785593847,0.5165683044205327,1,7,0.5224075221723702,2,0,1,0,0,2,0,1,1,7,soc19
1775,3,KOKU,10,0,soc,0.7679684291054976,8.0,0.14382481420518684,0.5297232254962921,0.34410776616064365,0.43329863740495456,0.14382481420518684,2.093898517942686,0.5204208570906917,4,5,0.5221271006266843,3,0,1,1,0,1,1,0,0,4,soc19
1776,3,FIRIN,11,0,soc,0.9575447667524211,9.0,0.6742146260946187,0.5178930625685585,0.31429897670240237,0.41931504901041106,0.6742146260946187,1.7206428857585874,0.6742146260946187,1,9,0.49764718870448543,3,1,0,1,2,0,3,0,0,0,soc19
1777,3,DUVAR,12,0,soc,0.5543222271122044,9.0,0.323485653835385,0.5802417948396537,0.2942627339730498,0.47152561547394156,0.323485653835385,2.4054773035860846,0.3711144949844335,2,9,0.5432423932378119,3,0,1,1,0,1,3,0,0,3,soc19
1778,3,DÜĞME,13,0,soc,0.9823856774645168,10.0,0.5635340067284889,0.5008135877611906,0.5243763152163933,0.37800542605974075,0.5635340067284889,1.9262357089983204,0.7746284895080563,2,10,0.4132630479884656,3,1,0,1,2,0,3,1,0,0,soc19
1779,3,YATAK,14,1,soc,0.5071903540306528,12.0,0.5065464660450255,0.5409723590770241,0.30801008961139925,0.4190660602943783,0.5065464660450255,3.4073515742327274,0.5065464660450255,1,12,0.5401593779110572,3,0,1,1,0,1,3,1,0,3,soc19
1780,3,HALI,15,1,soc,0.751662779508489,13.0,0.5074386632811121,0.52798047706087,0.44072906588090693,0.49614834189020207,0.5074386632811121,2.8914558642704726,0.5504703171328947,2,12,0.47832224850971794,3,0,0,1,0,0,1,0,0,5,soc19
1781,3,DOLAP,16,0,soc,0.934522940334041,3.0,0.5556237903853873,0.49495926925808764,0.7365709691534293,0.3414127332679623,0.5556237903853873,2.752941940369383,0.934522940334041,3,12,0.37087595982000543,3,1,0,1,2,0,3,1,0,0,soc19
1782,3,ODA,17,1,soc,0.7480478841854629,3.0,0.4934739458063485,0.6066546359352594,0.36629576082838894,0.5309338382312303,0.4934739458063485,3.7098689417100372,0.7480478841854629,3,13,0.5400574577654504,3,0,1,1,0,1,3,1,0,3,soc19
1783,4,SULUK,1,0,soc,,,,0.6068689530908105,,0.5054590105545879,,0.0,1.0,0,0,1.0,1,1,0,0,1,0,0,0,0,2,soc19
1784,4,TAHTA,2,0,soc,0.4928065927334522,1.0,0.4928065927334522,0.5665901252825216,0.4928065927334522,0.46466324789568025,0.4928065927334522,0.0,0.4928065927334522,1,0,0.6068689530908105,1,1,0,1,1,0,1,0,0,0,soc19
1785,4,MEKTUP,3,1,soc,0.2583237938526194,1.0,0.2583237938526194,0.6758095235190094,0.21916382097812906,0.5689060385318738,0.2583237938526194,0.4928065927334522,0.2583237938526194,1,1,0.6403553503921906,1,1,1,0,1,1,0,0,0,7,soc19
1786,4,BAHÇE,4,0,soc,0.5990619609063522,2.0,0.08843935650485751,0.6195548804377259,0.41549090438060926,0.5057132565213316,0.08843935650485751,0.9311342346897103,0.5990619609063522,2,1,0.5250042513046342,1,1,0,1,1,0,2,0,0,3,soc19
1787,4,MARKET,5,0,soc,0.6632277689878967,3.0,0.42616662481035583,0.661588613515214,0.3916572475645289,0.43391566558439343,0.42616662481035583,2.1776069478315376,0.6632277689878967,3,1,0.4982765758118898,2,0,1,1,0,3,1,0,0,5,soc19
1788,4,SIRA,6,0,soc,0.13598442188087762,2.0,0.04963276350244188,0.6801779489831368,0.08408902775552568,0.6106891485088282,0.04963276350244188,2.1788268695747424,0.13598442188087762,2,3,0.6794147055455673,2,0,1,1,0,1,1,0,0,1,soc19
1789,4,HALKA,7,0,soc,0.531413672102889,4.0,0.24573466174940206,0.616106980149848,0.29804342111660215,0.5059595231533867,0.24573466174940206,0.9044980435017331,0.531413672102889,4,2,0.5158029950319254,2,1,1,0,1,1,0,1,0,7,soc19
1790,4,KASA,8,0,soc,0.7216362036201042,3.0,0.21304607543417697,0.5822536360168115,0.26228288860767296,0.49591851310317625,0.21304607543417697,1.293429760224483,0.7216362036201042,3,4,0.5462854740317413,2,0,1,1,0,3,1,1,0,5,soc19
1791,4,ÇORAP,9,0,soc,0.6705631921729135,7.0,0.5221174508039267,0.4746668952807678,0.3630476331557092,0.4199268005432186,0.5221174508039267,1.653191641934136,0.5824925694638781,4,4,0.5304981461362667,2,0,1,1,0,3,1,1,1,5,soc19
1792,4,KALIP,10,0,soc,0.7259905593396109,1.0,0.7259905593396109,0.594257619878801,0.3311297363914396,0.4487251607456042,0.7259905593396109,1.3970179533548128,0.7259905593396109,1,8,0.5309795612077899,3,0,0,1,0,0,1,0,0,9,soc19
1793,4,DERGİ,11,0,soc,0.36777367596527766,6.0,0.08000607142125885,0.6925294326439319,0.08778881832772509,0.5789080910696718,0.08000607142125885,2.1980664040054076,0.13785380101280587,2,8,0.6737649394981884,3,0,0,1,0,0,2,0,0,8,soc19
1794,4,ZEMİN,12,1,soc,0.5305487251469482,2.0,0.1852874627060137,0.6248873047146826,0.3096251489972076,0.4576635650293689,0.1852874627060137,1.9092423291715104,0.5305487251469482,2,9,0.5458295052453492,3,1,0,1,1,0,2,0,0,3,soc19
1795,4,KUTU,13,0,soc,0.808938780912267,11.0,0.3050256329153812,0.615357424545373,0.46403086205270094,0.4280506622257404,0.3050256329153812,1.9464010781061272,0.6721658308899058,4,8,0.4472786858917607,3,1,0,1,1,0,1,0,0,0,soc19
1796,4,SİLGİ,14,0,soc,0.5408118683387342,5.0,0.21923152408049593,0.6425936803748173,0.3356672672032289,0.479519720922139,0.21923152408049593,2.113913295395778,0.36024447841269697,4,9,0.5463014931674168,3,0,0,1,0,0,2,1,0,8,soc19
1797,4,HARİTA,15,1,soc,0.46457851757624713,2.0,0.20908895245117776,0.6872022583863447,0.30714086664285745,0.5176531196105323,0.20908895245117776,1.6617519248108432,0.46457851757624713,2,12,0.5315631991198775,3,0,1,1,0,1,1,0,0,1,soc19
1798,4,PARA,16,1,soc,0.60207201097775,8.0,0.12544697133362123,0.6713678425172265,0.24306383285206837,0.5591275063118684,0.12544697133362123,1.8604609791839706,0.4072161704521243,2,13,0.5712440421026155,3,0,1,1,0,3,1,0,0,5,soc19
1799,4,TERAS,17,0,soc,0.9242042644743286,13.0,0.15421371477310106,0.7280685365898458,0.33299458599672865,0.5085239574570366,0.15421371477310106,1.790582386177772,0.311884553103573,3,13,0.5899131663300763,3,1,0,1,1,0,2,0,0,3,soc19
1806,1,PARK,1,0,eng,,,,0.694876516815284,,0.536614335156244,,0.0,1.0,0,0,1.0,1,1,0,1,1,0,1,0,0,3,eng19
1807,1,ÖLÇEK,2,1,eng,0.23258702823858693,1.0,0.23258702823858693,0.5748338647762385,0.23258702823858693,0.5265248590637854,0.23258702823858693,0.0,0.23258702823858693,1,0,0.694876516815284,1,1,0,1,1,0,1,0,0,1,eng19
1808,1,YAZI,3,0,eng,0.4406669826465497,1.0,0.4406669826465497,0.5276472303493742,0.3072557318395297,0.49904777207315143,0.4406669826465497,0.23258702823858693,0.4406669826465497,1,1,0.6050396521450689,1,1,0,1,1,0,2,0,0,8,eng19
1809,1,BEYİN,4,0,eng,0.4868718316772624,1.0,0.4868718316772624,0.5620357366937812,0.3425558616874583,0.4516295875228301,0.4868718316772624,0.8470984919176463,0.4868718316772624,1,2,0.5340734742156612,1,1,1,0,1,1,0,0,0,6,eng19
1810,1,AĞAÇ,5,1,eng,0.5999582642389087,4.0,0.2947480750560708,0.46431943762460315,0.4332041490630153,0.3730938511813817,0.2947480750560708,1.8747660769800212,0.5999582642389087,4,0,0.4676702914139661,2,0,1,0,0,2,0,0,0,9,eng19
1811,1,KAĞIT,6,1,eng,0.8790552457670859,1.0,0.8790552457670859,0.42860423603844733,0.4794726281128304,0.3743863906114051,0.8790552457670859,2.3345385052997747,0.8790552457670859,1,4,0.41975294304149857,2,0,1,0,0,2,0,1,1,9,eng19
1812,1,KÖPEK,7,0,eng,0.7030623490479981,3.0,0.5652011362224488,0.5972964456408274,0.4499659242621414,0.4424147901100517,0.5652011362224488,2.930329297430165,0.7030623490479981,3,3,0.4510026839063519,2,1,1,0,1,1,0,1,0,6,eng19
1813,1,SARI,8,0,eng,0.4571760663374574,2.0,0.14680488547655493,0.6786533985083694,0.24284275386620488,0.5407757941150197,0.14680488547655493,3.5616810572296216,0.4571760663374574,2,5,0.5844571353847567,2,0,1,1,0,1,1,0,0,2,eng19
1814,1,ŞİŞE,9,0,eng,0.6440032611822291,4.0,0.16511979017404738,0.6516195031628276,0.4872858702503211,0.4201469315086762,0.16511979017404738,2.9533000267584923,0.6440032611822291,4,4,0.4692575831030339,2,0,1,1,0,1,2,0,0,0,eng19
1815,1,KALEM,10,1,eng,0.7730691951070705,7.0,0.19982837508722395,0.6636239550824767,0.39482499687033706,0.44430338875219666,0.19982837508722395,2.5689124148714013,0.6893193775666414,4,5,0.5103741909733971,3,1,0,1,1,0,2,0,0,8,eng19
1816,1,EKRAN,11,0,eng,0.17971877537199893,9.0,0.09029648641541374,0.7187225419536614,0.06947002557111663,0.6446320414331077,0.09029648641541374,1.8017768356215647,0.09029648641541374,1,9,0.6858371629529755,3,1,0,1,1,0,1,0,0,1,eng19
1817,1,ÇANTA,12,0,eng,0.7290655094278011,3.0,0.07316413466278651,0.6680645529277953,0.35629445639796936,0.4467649133177284,0.07316413466278651,0.8537255027013471,0.7290655094278011,3,8,0.5177045249558738,3,0,0,1,0,0,1,0,0,5,eng19
1818,1,KALE,13,0,eng,0.5201944127892401,3.0,0.20492638778021305,0.6276920161657927,0.2698106960625089,0.5155841761791922,0.20492638778021305,1.527396146378394,0.5201944127892401,3,9,0.5682600034867593,3,0,1,1,0,1,2,1,0,0,eng19
1819,1,BARDAK,14,1,eng,0.9133266973789964,5.0,0.31866848640370055,0.5777538517417355,0.43644802142818795,0.4307356922796378,0.31866848640370055,1.31352037243108,0.4930966381115681,2,11,0.5203881452942454,3,0,1,1,0,1,1,0,0,2,eng19
1820,1,RAKAM,15,0,eng,0.7057482398165602,12.0,0.27619314493617364,0.6106578657189413,0.2356913939501446,0.5390469337203263,0.27619314493617364,1.267420987141486,0.27619314493617364,1,13,0.6096650064407575,3,1,0,1,1,0,2,0,0,8,eng19
1821,1,KOLAY,16,0,eng,0.4734206706671342,10.0,0.28238371705315357,0.6093815043292978,0.2093256753893265,0.5507432550990871,0.28238371705315357,1.5258894624692976,0.36830066587155413,2,13,0.5672416357179786,3,0,0,1,0,0,1,0,0,7,eng19
1822,1,KABLO,17,0,eng,0.5725258870121184,5.0,0.20784660507107872,0.6045891829194325,0.302548827090913,0.49160756513045156,0.20784660507107872,1.3887499281782358,0.3290244172492405,3,13,0.5603977443933112,3,0,1,1,0,1,2,1,0,0,eng19
1823,1,BİNA,18,0,eng,0.526662887280119,17.0,0.32746373475713425,0.6607477423867685,0.21228225675440063,0.5504261751204242,0.32746373475713425,1.5383210202329793,0.32746373475713425,1,16,0.5640591218884785,3,1,0,1,1,0,1,0,0,3,eng19
1824,2,KEDİ,1,1,eng,,,,0.7163142843194984,,0.5139143887996969,,0.0,1.0,0,0,1.0,1,1,0,0,1,0,0,0,0,6,eng19
1825,2,BÜYÜK,2,1,eng,0.18014166300082507,1.0,0.18014166300082507,0.6793568275403278,0.18014166300082507,0.5143494686859414,0.18014166300082507,0.0,0.18014166300082507,1,0,0.7163142843194984,1,1,1,1,1,1,1,0,0,7,eng19
1826,2,SEHPA,3,1,eng,0.7842057585918668,2.0,0.17567105967957808,0.5724326884002373,0.47993840913572244,0.448880574157412,0.17567105967957808,0.18014166300082507,0.7842057585918668,2,0,0.49827415450818957,1,1,0,1,1,0,1,0,0,0,eng19
1827,2,TAŞLIK,4,1,eng,0.8011967601163709,1.0,0.8011967601163709,0.4241608757266855,0.6054670413999692,0.41138346335456155,0.8011967601163709,1.14001848127227,0.8011967601163709,1,2,0.43704016434482906,1,1,1,1,1,2,1,0,0,2,eng19
1828,2,TABAK,5,0,eng,0.7655858167531391,1.0,0.7655858167531391,0.6400414158809522,0.5693547386099111,0.44081039442143866,0.7655858167531391,2.9564196054721776,0.7655858167531391,1,3,0.4580360688332217,2,1,1,1,1,2,1,1,1,2,eng19
1829,2,KISA,6,0,eng,0.5207710106964843,4.0,0.09724092333483803,0.6513752402147617,0.18911467221932343,0.5713453416381313,0.09724092333483803,3.099148487899959,0.5207710106964843,4,1,0.5990711168074574,2,1,1,1,1,1,1,1,0,7,eng19
1830,2,GRUP,7,0,eng,0.3324634122090019,2.0,0.26950637178403114,0.6786973540725012,0.27966797146243644,0.48597765413565475,0.26950637178403114,2.6167318575731033,0.3324634122090019,2,4,0.5452185035150597,2,0,1,1,0,1,1,0,0,1,eng19
1831,2,ELMA,8,0,eng,0.6297280067709563,7.0,0.034088818642586005,0.7291962672134584,0.284315336530717,0.5617114133330388,0.034088818642586005,1.8954370159411373,0.5483627664133884,4,3,0.6089173340283318,2,1,1,1,1,2,1,1,0,2,eng19
1832,2,KOLTUK,9,0,eng,0.7434975641506587,6.0,0.1048976440344781,0.7298903186455965,0.10672277408637601,0.6657100859313525,0.1048976440344781,1.3276704493891984,0.24766921532422653,4,4,0.6992364642406574,2,0,1,0,0,1,0,0,0,3,eng19
1833,2,TOPLU,10,0,eng,0.4690134993133757,4.0,0.01849475765938148,0.7022498367479654,0.22016558072540643,0.5234997929627302,0.01849475765938148,0.6258536354378237,0.4690134993133757,4,5,0.5606488940193365,3,1,1,1,1,1,1,1,0,7,eng19
1834,2,SPOR,11,0,eng,0.5263829283054188,4.0,0.18524182394017147,0.666388642040358,0.16794908029437194,0.5739000406410315,0.18524182394017147,0.6766104826676348,0.5263829283054188,4,6,0.5839024227429535,3,0,1,1,0,1,1,1,0,1,eng19
1835,2,İLAÇ,12,0,eng,0.5144555388322474,11.0,0.11644663125469065,0.638684121929219,0.19053526569260165,0.4861979908394112,0.11644663125469065,0.4268241703478225,0.34361601738704106,4,7,0.58248672214063,3,0,0,1,0,0,1,0,0,4,eng19
1836,2,CÜZDAN,13,0,eng,0.874047692873124,10.0,0.5041218058236524,0.4985930270025518,0.29430696459790573,0.38746936965360834,0.5041218058236524,0.5495675733385011,0.5041218058236524,1,11,0.4936259545596794,3,0,0,1,0,0,2,0,0,5,eng19
1837,2,TERLİK,14,0,eng,0.9044878180247089,10.0,0.8193907759305923,0.44271908588233344,0.5009145116326018,0.3826368898472964,0.8193907759305923,1.4986832065616285,0.8193907759305923,1,12,0.4141313474854744,3,0,0,1,0,0,2,1,1,5,eng19
1838,2,KAŞIK,15,0,eng,0.9312959692780304,10.0,0.6548200500864441,0.5620624802162945,0.44132760742337335,0.4570342467016062,0.6548200500864441,2.6824360144999,0.6996668093983431,2,12,0.4927696002820846,3,1,1,1,1,2,1,0,0,2,eng19
1839,2,KAPI,16,0,eng,0.8191831838889087,13.0,0.3506965628825089,0.6007854280016854,0.362075576966997,0.5374536291330905,0.3506965628825089,3.6715361027555726,0.6490652151450355,3,12,0.5329497258279442,3,1,0,1,1,0,1,0,0,0,eng19
1840,2,DEFTER,17,0,eng,0.627572112708787,4.0,0.2614556106246453,0.6840089730248962,0.387695201823098,0.5103749936805264,0.2614556106246453,3.703237987894261,0.627572112708787,4,12,0.5552171357493394,3,0,0,1,0,0,1,0,0,8,eng19
1841,3,HALI,1,0,eng,,,,0.6606956273478934,,0.46676741900915875,,0.0,1.0,0,0,1.0,1,1,0,0,1,0,0,0,0,5,eng19
1842,3,DUVAR,2,0,eng,0.32761648091339823,1.0,0.32761648091339823,0.6067915700982616,0.32761648091339823,0.5021837401475457,0.32761648091339823,0.0,0.32761648091339823,1,0,0.6606956273478934,1,1,1,1,1,1,2,0,0,3,eng19
